FREQ,ANGLE,PHASE,AMPLITUDE,FWHM,THETA_CUT,THETA_MAX,DATASET,PHASE_SM
0.9,-0.0916297857297023,-0.08709192967451695,-1.3599999999999994,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.08090703152638858
0.9,-0.08726646259971647,-0.07367034772668046,-1.2240000000000002,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.06821113632602525
0.9,-0.08290313946973066,-0.0611388836973612,-1.0940000000000012,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.05606677839148345
0.9,-0.07853981633974483,-0.04897393881096068,-0.9770000000000003,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.044640775499337294
0.9,-0.074176493209759,-0.03811799086355605,-0.8719999999999999,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.034030013256359445
0.9,-0.06981317007977318,-0.029059732045705333,-0.7750000000000021,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.02438624275213427
0.9,-0.06544984694978737,-0.019949113350295145,-0.6870000000000012,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.015798429500843935
0.9,-0.061086523819801536,-0.01144935989308249,-0.6000000000000014,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.008379570349363742
0.9,-0.056723200689815706,-0.0041713369122662325,-0.5199999999999996,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.002126848970946203
0.9,-0.05235987755982988,0.001378810109075701,-0.44399999999999906,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.0030451169347477545
0.9,-0.04799655442984406,0.005881759579221102,-0.3730000000000011,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.007137689253422332
0.9,-0.04363323129985824,0.009058258817850717,-0.31400000000000006,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.010168988998258285
0.9,-0.039269908169872414,0.011135200627724107,-0.2579999999999991,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.012172997200904263
0.9,-0.03490658503988659,0.013299408900196985,-0.20599999999999952,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.013297584237797254
0.9,-0.030543261909900768,0.014416419621473331,-0.16100000000000136,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.013605707572826408
0.9,-0.026179938779914945,0.014241886696273909,-0.120000000000001,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.013142825099691415
0.9,-0.021816615649929122,0.012444197566719772,-0.08600000000000207,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.012009022195460226
0.9,-0.017453292519943295,0.010751228192285245,-0.05700000000000216,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.010284002229307275
0.9,-0.013089969389957472,0.008272860654453318,-0.03200000000000003,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.00802049530014884
0.9,-0.008726646259971648,0.005724679946541578,-0.01699999999999946,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.005272137227005522
0.9,-0.004363323129985824,0.002932153143350602,-0.0070000000000014495,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,0.0021506092487179962
0.9,0.0,0.0,0.0,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.0013425813049052103
0.9,0.004363323129985825,-0.002949606435870278,-0.004000000000001336,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.005175820174458646
0.9,0.008726646259971648,-0.006597344572538466,-0.012000000000000455,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.009206717581800443
0.9,0.01308996938995747,-0.010698868314725107,-0.027000000000001023,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.013424371830201282
0.9,0.0174532925199433,-0.015934856070707992,-0.04899999999999949,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.017880858520107977
0.9,0.021816615649929122,-0.0211708438266911,-0.07199999999999918,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.022677234859649273
0.9,0.026179938779914945,-0.02617993877991487,-0.10200000000000031,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.027823523269832826
0.9,0.030543261909900768,-0.030874874467779367,-0.13500000000000156,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.033332945941961595
0.9,0.03490658503988659,-0.035918876006043154,-0.1739999999999995,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.03916387941781382
0.9,0.039269908169872414,-0.04185299546282395,-0.22100000000000009,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.045332772103370424
0.9,0.043633231299858244,-0.04782202150464454,-0.272000000000002,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.051796089933766304
0.9,0.04799655442984407,-0.05426228644450348,-0.3290000000000006,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.058480324136452475
0.9,0.05235987755982989,-0.061592669302879655,-0.3940000000000019,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.06543953364057124
0.9,0.056723200689815706,-0.06932447788921459,-0.46199999999999974,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.07263863997259576
0.9,0.061086523819801536,-0.07714355293814923,-0.5429999999999993,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.08027866010690538
0.9,0.06544984694978737,-0.08515461420480297,-0.6320000000000014,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.08835560094172654
0.9,0.06981317007977318,-0.0928515162060981,-0.722999999999999,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.09677678152712098
0.9,0.07417649320975901,-0.1009847505203918,-0.8210000000000015,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.10553880375992379
0.9,0.07853981633974483,-0.10974630336540336,-0.9269999999999996,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.11463631265265734
0.9,0.08290313946973066,-0.11847294962537491,-1.0399999999999991,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.12403409089878607
0.9,0.08726646259971647,-0.12777555453850464,-1.1670000000000016,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.13361942592854772
0.9,0.0916297857297023,-0.13802063724771152,-1.3049999999999997,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.1434139624691052
0.9,0.09599310885968813,-0.14828317324943807,-1.4430000000000014,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.15348643608194712
0.9,0.10035643198967395,-0.159732533142521,-1.5990000000000002,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.16393176226734205
0.9,0.10471975511965978,-0.17001252243676745,-1.7460000000000022,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.1746692327695764
0.9,0.1090830782496456,-0.18043213807117353,-1.8930000000000007,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.1857498588026972
0.9,0.11344640137963143,-0.19189895125677636,-2.053000000000001,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.19706246157113327
0.9,0.11780972450961726,-0.20284216566678093,-2.215,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.2085821106331828
0.9,0.12217304763960306,-0.21343631422638643,-2.3810000000000002,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.22028150877490082
0.9,0.12653637076958887,-0.2247285944867896,-2.557000000000002,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.23215328462463586
0.9,0.1308996938995747,-0.2373298716861889,-2.748000000000001,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.24406669715478402
0.9,0.13526301702956053,-0.2500882285182673,-2.937000000000001,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.2559600780651081
0.9,0.13962634015954636,-0.2628814919353857,-3.128,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.26776769323154553
0.9,0.14398966328953217,-0.27469737097138736,-3.3240000000000016,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.2796549126007225
0.9,0.148352986419518,-0.28740336792590604,-3.5340000000000025,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.29168966518045814
0.9,0.15271630954950383,-0.2992192469619075,-3.745000000000001,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.30391976241450414
0.9,0.15707963267948966,-0.31140164514082813,-3.961000000000002,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.316458842426014
0.9,0.16144295580947546,-0.3234444169795889,-4.172000000000001,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.32922768445579587
0.9,0.1658062789394613,-0.33564426845102924,-4.366,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.3422024488929305
0.9,0.17016960206944712,-0.34684928224883294,-4.531000000000002,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.3554318529012737
0.9,0.17453292519943295,-0.3593632929856321,-4.725000000000001,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.3690644742444972
0.9,0.17889624832941878,-0.3736226329744259,-4.955000000000002,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.38320434512377277
0.9,0.18325957145940458,-0.3896622088002537,-5.222000000000001,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.39779858338498425
0.9,0.1876228945893904,-0.40622538340168,-5.507999999999999,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.4127740835324174
0.9,0.19198621771937624,-0.4218809867920692,-5.792999999999999,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.42827367828762275
0.9,0.19634954084936207,-0.4374318704273388,-6.082000000000001,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.44423343174455454
0.9,0.2007128639793479,-0.4529303941850482,-6.379000000000001,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.4523628603542946
0.9,0.2050761871093337,-0.4694935687864743,-6.690000000000001,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.4689428050685518
0.9,0.20943951023931953,-0.4864407158233395,-7.07,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.48595086644250474
0.9,0.21380283336930536,-0.503859101758243,-7.477,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.5033870444761535
0.9,0.2181661564992912,-0.5213996607407858,-7.8629999999999995,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.5212513391694978
0.9,0.222529479629277,-0.5385387939953701,-8.222999999999999,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.539543750522538
0.9,0.22689280275926282,-0.5573359900393491,-8.584,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.5582642785352738
0.9,0.23125612588924865,-0.5771803836345246,-8.955000000000002,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.5774129232077054
0.9,0.23561944901923448,-0.5969549640596206,-9.332,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.5969896845398328
0.9,0.2399827721492203,-0.6173578630154342,-9.732,0.24283768083778534,0.3141592653589793,0.24283768083778534,Horizontal_Copolar,-0.616994562531656
0.925,-0.23125612588924868,-0.5880537848744494,-9.952,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.5885836509687252
0.925,-0.22689280275926285,-0.56632443568712,-9.502,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.5688876783598102
0.925,-0.22252947962927702,-0.5482253713439388,-9.092999999999998,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.549532689164054
0.925,-0.21816615649929122,-0.5307895321165155,-8.705999999999998,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.5305186833814566
0.925,-0.2138028333693054,-0.5122715887528556,-8.333999999999998,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.5118456610120179
0.925,-0.20943951023931956,-0.49535934830103057,-7.984,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.4935136220557379
0.925,-0.20507618710933373,-0.4790056132098437,-7.642999999999999,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.47552256651261676
0.925,-0.2007128639793479,-0.4622504523906981,-7.299999999999999,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.4578724943826544
0.925,-0.1963495408493621,-0.4451287724286338,-6.964,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.4405634056658508
0.925,-0.19198621771937627,-0.4223347723975878,-6.671999999999999,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.42359530036220594
0.925,-0.18762289458939044,-0.40219367282957325,-6.3759999999999994,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.39881004796418473
0.925,-0.1832595714594046,-0.3877074400380203,-6.080999999999998,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.3827778038434343
0.925,-0.17889624832941878,-0.37166786421219244,-5.784999999999998,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.36681674138956344
0.925,-0.17453292519943298,-0.357652870318678,-5.505000000000001,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.3509770189852801
0.925,-0.17016960206944715,-0.34369023630272333,-5.232999999999999,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.33524198328063815
0.925,-0.16580627893946132,-0.32932617655881,-4.9719999999999995,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.3198769110997495
0.925,-0.16144295580947549,-0.3147875838896972,-4.720999999999998,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.30501523418614807
0.925,-0.15707963267948968,-0.3005980570709833,-4.473999999999998,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.29083052024506834
0.925,-0.15271630954950385,-0.2869670356129076,-4.235999999999999,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.27738254019229547
0.925,-0.14835298641951802,-0.27382470634539036,-4.008000000000001,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.26421864553076296
0.925,-0.1439896632895322,-0.2580992897849214,-3.74,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.2513390147600533
0.925,-0.13962634015954636,-0.23972097276142112,-3.394,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.23904441306573568
0.925,-0.13526301702956056,-0.22809707994313888,-3.1630000000000003,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.2272014087042759
0.925,-0.13089969389957473,-0.21820106308433102,-2.9659999999999993,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.21594408791767764
0.925,-0.1265363707695889,-0.2093696970692397,-2.773999999999999,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.2053735013029739
0.925,-0.12217304763960307,-0.20053833105414848,-2.5909999999999993,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.19554883799953257
0.925,-0.11780972450961724,-0.1927716158827737,-2.4159999999999986,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.18640521671462987
0.925,-0.11344640137963143,-0.18428931571808121,-2.2479999999999993,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.17792423215797198
0.925,-0.1090830782496456,-0.17584192213842864,-2.087999999999999,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.1699636532177128
0.925,-0.10471975511965977,-0.16671385015049833,-1.9349999999999987,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.1624207302452367
0.925,-0.10035643198967395,-0.15781267096532725,-1.7829999999999995,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.15509032755357355
0.925,-0.09599310885968812,-0.15006340908647237,-1.6399999999999988,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.14763243649336702
0.925,-0.0916297857297023,-0.14304718549345524,-1.5079999999999991,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.1405168679659947
0.925,-0.08726646259971647,-0.13693853311147508,-1.3810000000000002,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.13373195338763194
0.925,-0.08290313946973066,-0.13044590829405617,-1.2599999999999998,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.12686596694329483
0.925,-0.07853981633974483,-0.12283627275536085,-1.1440000000000001,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.11954938805263893
0.925,-0.074176493209759,-0.11519173063162574,-1.032,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.11189738861300887
0.925,-0.06981317007977318,-0.10698868314725235,-0.9309999999999992,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.10395284819080015
0.925,-0.06544984694978737,-0.1001818990644745,-0.8349999999999991,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.09563295620188228
0.925,-0.061086523819801536,-0.09480628496833193,-0.7419999999999991,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.08697025907014747
0.925,-0.056723200689815706,-0.08829620685839312,-0.6559999999999988,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.07804213305910082
0.925,-0.05235987755982988,-0.0798313599862206,-0.5749999999999993,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.06907474375098
0.925,-0.04799655442984406,-0.06733480254194119,-0.4789999999999992,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.0600131000521558
0.925,-0.04363323129985824,-0.05263913024014899,-0.37299999999999933,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.05120433076200124
0.925,-0.039269908169872414,-0.041556289489984966,-0.2779999999999987,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.04286358737739853
0.925,-0.03490658503988659,-0.034801865284766864,-0.21199999999999974,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.03485396071850089
0.925,-0.030543261909900768,-0.028466320100027476,-0.16000000000000014,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.027325172268527695
0.925,-0.026179938779914945,-0.021729349187329383,-0.11500000000000021,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.02039582508346672
0.925,-0.021816615649929122,-0.017156586547104224,-0.08300000000000018,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.014229246281388141
0.925,-0.017453292519943295,-0.012758356832078488,-0.05299999999999905,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.009106156205845671
0.925,-0.013089969389957472,-0.00862192650485194,-0.030999999999998806,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.005245593677964617
0.925,-0.008726646259971648,-0.0037175513067478905,-0.013999999999999346,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.002418715621768506
0.925,-0.004363323129985824,-0.0022689280275925983,-0.0039999999999995595,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.00030223284880365425
0.925,0.0,0.0,0.0,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,0.001635836285814331
0.925,0.004363323129985825,0.0031415926535898198,-0.0019999999999988916,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,0.0032869904802531463
0.925,0.008726646259971648,0.0033335788713092507,-0.007999999999999119,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,0.004076646189250164
0.925,0.01308996938995747,0.003019419605950202,-0.02099999999999902,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,0.0038138088594337313
0.925,0.0174532925199433,0.002740166925631171,-0.041999999999999815,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,0.002375174945807835
0.925,0.021816615649929122,0.0009773843811169414,-0.06799999999999962,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.0002357913375061367
0.925,0.026179938779914945,-0.0016231562043547143,-0.10200000000000031,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.0038968243875294583
0.925,0.030543261909900768,-0.002844886680750669,-0.14100000000000001,0.23248331051955723,0.2923426497090502,0.23248331051955723,Horizontal_Copolar,-0.008543690798912222
