DATASET,FREQ,DZ,DZ_err_low,DZ_err_high,PHI_0,PHI_0_err_low,PHI_0_err_high,DXY,DXY_err_low,DXY_err_high,METHOD,SMOOTH,WEIGHT,BOOTSTRAP,R2,Chi2,cramer,KS,KS_res,Wavelength_cm,DZ_lambda,DZ_err_low_lambda,DZ_err_high_lambda,DZ_phys,DZ_err_low_phys,DZ_err_high_phys
Horizontal_Copolar,1.15,25.96546854266851,0.25879627737949473,0.25879627737949473,-1487.6947217783327,14.802287857493777,14.802287857493777,0.0006890113589588755,0.001690383970131253,0.041188706798727846,OLS,Raw,s_AMP,1,0.9875527109308689,0.00016586965762939774,0.9987965628610743,0.9981164707075931,9.4347688345878e-19,26.07,4.882037004467253,0.04865897184596761,0.04865897184596761,127.26938031445171,1.268486328126559,1.268486328126559
Horizontal_Copolar,1.175,24.793050819669386,0.20328452002944591,0.20328452002944591,-1420.6391574610893,11.627250683390539,11.627250683390539,0.0027839268996017233,0.0012176934896436285,0.03235373621674972,OLS,Raw,s_AMP,1,0.9941363233132523,6.890106759404e-05,0.9999999688747732,0.9999708747063956,2.178363292207222e-18,25.51,5.264601986380022,0.04316580866676905,0.04316580866676905,134.32238041604674,1.101343309086672,1.101343309086672
Horizontal_Copolar,1.2,24.815045528498153,0.2713052311828371,0.2713052311828371,-1421.9546538462967,15.513929456671615,15.513929456671615,0.0025356631607981153,0.0017143427939715218,0.04317956862943795,OLS,Raw,s_AMP,1,0.9936467290217664,6.718900326945878e-05,0.999540867685512,0.9750686445483481,6.101451213182453e-18,24.98,5.4570703256769715,0.05966266411192013,0.05966266411192013,136.33237720113,1.4905347270784102,1.4905347270784102
Horizontal_Copolar,1.225,27.9098863408285,0.32347668290703374,0.32347668290703374,-1599.5202064632,18.503548696692114,18.503548696692114,0.006430997915773483,0.002011287638307907,0.05148291305962403,OLS,Raw,s_AMP,1,0.9775493348114419,0.00026558008430971455,0.9662550860381817,0.9750686445483481,6.2849039768144435e-18,24.47,5.160480018240976,0.05981016683921999,0.05981016683921999,126.29167258190587,1.4637254636832533,1.4637254636832533
Horizontal_Copolar,1.25,28.478777032718593,0.27163500208803015,0.27163500208803015,-1631.685071683835,15.542238938687676,15.542238938687676,0.02619224397624582,0.0015480598770696225,0.04323205329908731,OLS,Raw,s_AMP,1,0.9921612747118602,9.607333567536152e-05,0.9999922696568422,0.9966899221363298,1.337903230486701e-17,23.98,5.2659071584766135,0.0502270410117966,0.0502270410117966,126.29434005115995,1.2046150466394647,1.2046150466394647
Horizontal_Copolar,1.275,27.511177304984887,0.28310030731842056,0.28310030731842056,-1576.214335221782,16.202276800711928,16.202276800711928,0.01490808405753682,0.0015706585927851115,0.045056813300561306,OLS,Raw,s_AMP,1,0.9926921114023273,7.528215535438341e-05,0.9999999337527823,0.9999999923376678,3.9214287847678036e-17,23.51,5.615874344008719,0.05778944808597588,0.05778944808597588,132.04680575760872,1.3588110343653415,1.3588110343653415
Horizontal_Copolar,1.3,29.303909086937445,0.3913281311077615,0.3913281311077615,-1679.053889218494,22.38884699592728,22.38884699592728,0.016253919103833014,0.0021611540925153398,0.06228180643671354,OLS,Raw,s_AMP,1,0.9706109407714989,0.00030373134403116305,0.9401422092001015,0.893610782135864,4.5023549170871904e-17,23.06,5.526521125201943,0.07380186640071444,0.07380186640071444,127.44687325486278,1.7019417640967534,1.7019417640967534
Vertical_Copolar,0.9,20.929845660637532,1.1883425658220443,1.1883425658220443,-1201.7622602369481,67.85812296823372,67.85812296823372,0.04779984895213294,0.009343321093314063,0.18913059343708435,OLS,Raw,s_AMP,1,0.8928314527926922,0.0033707226646572707,0.6890390827002941,0.32008079607738543,1.6922835837766975e-20,33.31,3.723792218399997,0.2114273020046161,0.2114273020046161,124.0405358039342,7.042701172919132,7.042701172919132
Vertical_Copolar,0.925,44.27524043637358,2.673041622306093,2.673041622306093,-2541.945752639927,152.86354690873424,152.86354690873424,0.13526510344560683,0.02203680020720951,0.4254277872803938,OLS,Raw,s_AMP,1,0.6888319539262556,0.02275578535541544,0.18945301104764423,0.29834700311743767,4.155337272072231e-18,32.41,0.20422614733880984,0.012329802996425433,0.012329802996425433,6.618968507953725,0.3996088591301779,0.3996088591301779
Vertical_Copolar,0.95,24.046600873243605,0.5968276961552134,0.5968276961552134,-1378.926687892403,34.12058149181798,34.12058149181798,0.09031532889063949,0.005160055714434411,0.09498807801724998,OLS,Raw,s_AMP,1,0.9316054504586266,0.002562419488236257,0.8612326172214839,0.8611528812598657,2.879117104792482e-23,31.56,3.6196830317641373,0.08983918750294895,0.08983918750294895,114.22670244983819,2.835064299603363,2.835064299603363
Vertical_Copolar,0.975,23.029060229541606,0.21460088386874965,0.21460088386874965,-1319.298772230521,12.260967352153719,12.260967352153719,0.02153261320709316,0.0016912748392382848,0.03415479145960129,OLS,Raw,s_AMP,1,0.9896244727239802,0.0002279308091848232,0.9675229618794623,0.898654446175655,3.771394748772426e-22,30.75,3.9775985609351343,0.037066044308519196,0.037066044308519196,122.3029794379494,1.1397046699064493,1.1397046699064493
Vertical_Copolar,1.0,21.97840960896113,0.88434659942288,0.88434659942288,-1260.7145265865222,50.545166629908024,50.545166629908024,0.00205876874387934,0.006381192491055112,0.14074813270465963,OLS,Raw,s_AMP,1,0.9334995823216967,0.0010805971707449978,0.5215974871518556,0.6712813718081443,7.389216585622065e-20,29.98,4.340783706591998,0.17466037707249407,0.17466037707249407,130.1334217045566,5.236186375776985,5.236186375776985
Vertical_Copolar,1.025,22.520586183946676,0.4643196038141019,0.4643196038141019,-1289.6956541802447,26.545165616894018,26.545165616894018,0.008228821654925644,0.0032904306014171917,0.07389876012148479,OLS,Raw,s_AMP,1,0.968404033369107,0.0007145162618708491,0.7586663312949828,0.4229637996512901,6.52995335476986e-21,29.25,4.450462530583328,0.09175769147887333,0.09175769147887333,130.16732695419282,2.683733060376302,2.683733060376302
Vertical_Copolar,1.05,25.725968911404188,0.34117679100214426,0.34117679100214426,-1473.7213547970582,19.507654610828244,19.507654610828244,0.004661617946195596,0.0023794776585079995,0.05429997275622174,OLS,Raw,s_AMP,1,0.9891773595292207,0.00023709817101872594,0.9599147979528077,0.7560914167788522,7.726857895484817e-20,28.55,4.136278930936001,0.05485516900088245,0.05485516900088245,118.09764073132533,1.566206280836186,1.566206280836186
Vertical_Copolar,1.075,29.718129801225434,0.6237655664984304,0.6237655664984304,-1703.4528681422166,35.673430783103385,35.673430783103385,0.016429213378265063,0.004874403175816618,0.09927537323874155,OLS,Raw,s_AMP,1,0.9566966284788485,0.0009585350737089555,0.559883416308277,0.5072371472538678,6.07705687126396e-20,27.89,3.6968756976317225,0.07759518446253115,0.07759518446253115,103.09725137799803,2.163948937580058,2.163948937580058
Vertical_Copolar,1.1,22.041050134620445,0.3693081108940966,0.3693081108940966,-1262.6678444156803,21.11637518786719,21.11637518786719,0.0034219437002175777,0.0024369617956935007,0.05877721137272532,OLS,Raw,s_AMP,1,0.9887711471105711,0.00016695750172841196,0.99326541148637,0.9999883184122742,1.4541157664728494e-19,27.25,5.114689781011101,0.08569902111277414,0.08569902111277414,139.39503830516364,2.3356291079629505,2.3356291079629505
Vertical_Copolar,1.125,23.833985119315987,0.36752521764584617,0.36752521764584617,-1365.1636503483767,21.02499375013777,21.02499375013777,0.03272736234856013,0.002435606924312031,0.0584934550992611,OLS,Raw,s_AMP,1,0.9921157942387482,0.00011575325589872626,0.915486717073312,0.7169274794417317,4.800218693252244e-19,26.65,5.025304221483329,0.07749128055972601,0.07749128055972601,133.91540486722343,2.065004575339367,2.065004575339367
Vertical_Copolar,1.15,22.932291674267425,0.6038984078219161,0.6038984078219161,-1313.5645699532363,34.539531915015615,34.539531915015615,0.024245968920094417,0.003819539810646319,0.09611341673018325,OLS,Raw,s_AMP,1,0.9859239202274664,0.00017497456538636687,0.9835503235727934,0.9806242533581482,1.933869928261624e-18,26.07,5.36478209634528,0.141276040454772,0.141276040454772,139.8540183737169,3.6829122977776985,3.6829122977776985
Vertical_Copolar,1.175,30.525578522519123,1.2673324735285814,1.2673324735285814,-1748.2869706261392,72.50621038784858,72.50621038784858,0.07201326072646365,0.008005450842100272,0.20170222770295232,OLS,Raw,s_AMP,1,0.7174843589942379,0.003550306694191774,0.3203093537566092,0.3233499949874755,1.0474874328240551e-16,25.51,4.352241866060259,0.18069231498560348,0.18069231498560348,111.04419462440102,4.610229212871856,4.610229212871856
Vertical_Copolar,1.2,24.0075447062308,0.20769872027940114,0.20769872027940114,-1375.381651230993,11.882367606377775,11.882367606377775,0.002341425276594558,0.0012899973889243465,0.03305627800632758,OLS,Raw,s_AMP,1,0.9933857841316055,7.385672182676121e-05,0.9999732079960272,0.9977262899591725,1.9501564305608376e-18,24.98,5.585588073091591,0.048323121293112406,0.048323121293112406,139.5430981506343,1.2072422758911923,1.2072422758911923
Vertical_Copolar,1.225,23.057769512237776,0.49881210129497305,0.49881210129497305,-1321.2284388794462,28.526833236468708,28.526833236468708,0.005491339254390457,0.0025945835091990594,0.07938841159515017,OLS,Raw,s_AMP,1,0.9771121694215389,0.0002127334607505383,0.9999482616240444,0.999960530775474,1.4579693394324103e-17,24.47,5.932718395970559,0.12834336503861657,0.12834336503861657,145.19054943263927,3.140928397789235,3.140928397789235
Vertical_Copolar,1.25,24.88967242954665,0.7361641666382878,0.7361641666382878,-1426.1872537269885,42.11947065187209,42.11947065187209,0.07273650557843309,0.004513806282372072,0.11716416604760925,OLS,Raw,s_AMP,1,0.9358167241786666,0.0005939752310909728,0.5695885801766962,0.7906561065069353,6.426178161844415e-17,23.98,5.837130897345304,0.17264536585470344,0.17264536585470344,139.99422555063154,4.140622287351265,4.140622287351265
Vertical_Copolar,1.275,24.0588563247397,0.19405542376249163,0.19405542376249163,-1378.4536901140066,11.101630454973618,11.101630454973618,0.004035228618817578,0.0009926445540680237,0.03088487992559299,OLS,Raw,s_AMP,1,0.9856009001563986,0.00010880506372374133,0.9999926577933202,0.9999275913376904,3.331373216796248e-17,23.51,6.165328293154598,0.04972868944450705,0.04972868944450705,144.96619006915776,1.169277336602935,1.169277336602935
Vertical_Copolar,1.3,25.201141663530187,0.33678749289593574,0.33678749289593574,-1444.0069168848581,19.27361704430783,19.27361704430783,0.017154918998237,0.001986917658819467,0.05360139426591476,OLS,Raw,s_AMP,1,0.9591415304382954,0.00032094951492980757,0.8745009306204133,0.776789218251814,4.7400966955426103e-17,23.06,6.179496840993607,0.08258265741382526,0.08258265741382526,142.50511901266987,1.9044352195586611,1.9044352195586611
Horizontal_Copolar,0.9,23.964839185238667,0.3466450968979693,0.7845197768913721,-1373.304387726683,47.46836288858188,19.81890268412731,0.03278728480905441,0.0014266455768912627,0.12486020044561276,OLS,Raw,s_AMP,5,0.960737433070155,0.0014468589025820589,0.6571728553727437,0.34159789668497503,8.50669290943173e-25,33.31,3.240757996707833,0.046876712216104434,0.1060903735211457,107.95053395735523,1.561476086469397,3.5338993164491534
Horizontal_Copolar,0.925,24.248586865220226,0.46772266853435696,0.1948248715518659,-1390.0612100014914,11.073737491995033,26.563008043197797,0.015009925375413775,0.0012584956734180408,0.031007341344723036,OLS,Raw,s_AMP,5,0.974901250891683,0.000837227763509357,0.7413736190189657,0.4101392522054656,5.919174110516409e-24,32.41,3.3915670567768244,0.0654187727773993,0.02724948962464348,109.92067291058916,2.1202221286789213,0.8831558350072829
Horizontal_Copolar,0.95,21.657292000811275,0.18228414655965253,0.25170290741845136,-1240.5223529474486,15.490370724029702,10.359668974483052,0.0029470823703189215,0.001265092650386834,0.04005976190624823,OLS,Raw,s_AMP,5,0.9894648710864102,0.00028731499548162014,0.9999994628483004,0.9952486432790446,4.325544565439833e-23,31.56,3.9999533493850654,0.03366663212297121,0.04648780131609618,126.22693121026121,1.062421304918663,1.4670202340598009
Horizontal_Copolar,0.975,23.608720046425606,0.39245345623047,0.3924534562304771,-1352.0967054072962,24.36555398916356,20.45321603787689,0.0014041288275568452,0.0019849223339071854,0.062460907492579223,OLS,Raw,s_AMP,5,0.9903721112826478,0.0002551487502027686,0.9188163196123075,0.5765169937891337,5.139278197252686e-22,30.75,3.885342835766303,0.06458699249846203,0.06458699249846321,119.46630552893028,1.9859172549683581,1.9859172549683946
Horizontal_Copolar,1.0,26.97588740866941,0.6718817332101139,1.5605066735910889,-1546.409910978788,85.4964479753725,39.49971104558054,0.0620415431520559,0.005708931221316922,0.24836235082991265,OLS,Raw,s_AMP,5,0.9470225435897208,0.0014032321849650768,0.7889878939563029,0.43651137785735566,5.875502931558277e-21,29.98,3.545410411776416,0.08830465727848391,0.2050956294553027,106.2887301965244,2.647307025836428,6.14861228794624
Horizontal_Copolar,1.025,24.879983965061236,0.3423128608559871,0.31495614524448,-1425.3515694757307,17.644418587087074,19.53357641036641,0.004642764363703359,0.0029476934537838754,0.05012682737282794,OLS,Raw,s_AMP,5,0.9612131821966585,0.0007871865163329354,0.9576660259340931,0.9909672163282535,2.544630699577173e-21,29.25,4.074952710998897,0.05606549917048789,0.05158489650604553,119.18439897210956,1.639806224909027,1.5087573579729758
Horizontal_Copolar,1.05,26.839488747044356,0.26423859357041124,0.3086307575027334,-1537.8587102250603,17.578355005790094,15.987310069615749,0.002160521837918321,0.003997151916042068,0.04912011064675608,OLS,Raw,s_AMP,5,0.977129736543058,0.0005113498892340648,0.9229051944881889,0.876094907225722,1.626121000264921e-20,28.55,3.959056744862993,0.038977478147502014,0.045525706308318904,113.03765265751957,1.112871807664849,1.29983460917686
Horizontal_Copolar,1.075,25.523136374110162,0.22330381458832704,0.09959702716271934,-1463.2017796672458,5.425569100981216,12.852675094841171,0.019287712883673633,0.003581247550501145,0.015851359190204552,OLS,Raw,s_AMP,5,0.986236831914315,0.0002313143966091571,0.9190678087972268,0.7436107023680757,6.820321055840275e-20,27.89,4.364529637795129,0.03818559375767315,0.017031377747482267,121.71656447706523,1.064907257004864,0.47496545098085696
Horizontal_Copolar,1.1,23.10591705454705,0.14436502651804517,0.22754842604916448,-1323.6277416042744,13.041151472310741,8.60016812080584,0.01570245205332401,0.0016394166749397901,0.03621545679850513,OLS,Raw,s_AMP,5,0.9931467981318134,0.00010837623521492724,0.9482121777274436,0.8584975367198263,3.999979153608602e-20,27.25,4.945210946969741,0.030897518926050218,0.048700727385439055,134.7760859200515,0.8420766495401923,1.3272827972062444
Horizontal_Copolar,1.125,25.391796713752854,0.21278354302620173,0.2836582772997467,-1454.8776944321587,16.255739712392625,12.179454303766772,0.040599329472170625,0.002928286269354725,0.04514561698118625,OLS,Raw,s_AMP,5,0.9790500776463863,0.0003459708985979014,0.9878157803219957,0.9989311440437575,6.720512972528553e-20,26.65,4.777370805822835,0.040034421268910665,0.05336923527226526,127.30842103600608,1.0668460050501518,1.4221950421202403
Horizontal_Copolar,1.15,25.977939454686897,0.15116384285061812,0.13339134853585222,-1488.440629724494,7.229526867061054,8.165674834113945,0.0009750895149294222,0.0018304898025402604,0.021229892485174737,OLS,Raw,s_AMP,5,0.987521551668736,0.0001662848786557016,0.9978596791014782,0.9981164707075931,8.395220993327801e-19,26.07,4.880052197174662,0.0283966880715565,0.025058059152148506,127.21763855298198,0.7402706883505394,0.653236273559304
Horizontal_Copolar,1.175,24.872799467931262,0.09919220911164928,0.08995252879739724,-1425.2200877398466,5.206337759053854,5.350709880615749,0.0005831506428708481,0.00068440708115764,0.014316389601721834,OLS,Raw,s_AMP,5,0.9942596088307175,6.745240249430226e-05,0.9999996421900714,0.9999708747063956,2.306407710391755e-18,25.51,5.251909594804248,0.020944506686308633,0.018993541506136247,133.9985435421404,0.5343834162626299,0.4846059995106049
Horizontal_Copolar,1.2,25.151807325674735,0.24820778179061875,0.27354268703242823,-1441.1697365430612,15.629060317670385,14.181989782503406,0.0026051527879462177,0.0005573161035570766,0.043535670787850256,OLS,Raw,s_AMP,5,0.9923767982189212,8.061915368436774e-05,0.9994048877795931,0.9750686445483481,6.1958175760397815e-18,24.98,5.403473021011809,0.053323565783748916,0.05876637453269578,134.99337155881798,1.3321669046362319,1.4681429890754558
Horizontal_Copolar,1.225,27.74075935351894,0.12848100282416652,0.15239794368415005,-1589.8583311959947,8.724218712282223,7.374982684409368,0.007988222613626512,0.0011240449754133356,0.024254886054372773,OLS,Raw,s_AMP,5,0.9793727796689745,0.00024400964820324098,0.9579238277079188,0.910829140359655,6.892924609273094e-18,24.47,5.1873974142815324,0.024025370514950805,0.028497731043858422,126.95041807757592,0.5879693780439044,0.6974208030254059
Horizontal_Copolar,1.25,28.332039056958735,0.07960993758612744,0.2126031573850362,-1623.272069747235,12.144628433502618,4.513168277208985,0.026677130238442735,0.0008472926174414876,0.03383684341477271,OLS,Raw,s_AMP,5,0.9929597658424228,8.628683294686126e-05,0.999982858880294,0.9966899221363298,1.411169462677612e-17,23.98,5.2892612326580934,0.014862246792830531,0.039690529722786874,126.85445007541438,0.35644715979402253,0.9519137171933068
Horizontal_Copolar,1.275,27.51913705113044,0.2435798312181312,0.19306869595147802,-1576.679794203721,11.061710185184735,13.9566485753127,0.015404268445753337,0.001326706668671838,0.03072783731698393,OLS,Raw,s_AMP,5,0.992597992011139,7.625172550239475e-05,0.9999999575832719,0.9999999923376678,3.8151855589729554e-17,23.51,5.614607511063898,0.049696512916084234,0.039390949956984625,132.01701854487123,1.1685207655797365,0.9262046831811306
Horizontal_Copolar,1.3,28.86139047026439,0.29888901402739165,0.4159997397257911,-1653.73199647594,23.766174941520706,16.48456663034989,0.017277304002974656,0.0020256354290190833,0.06620841490230155,OLS,Raw,s_AMP,5,0.9750077432570988,0.0002582910760046275,0.9265772715489011,0.776789218251814,4.681813178687689e-17,23.06,5.596950150455647,0.05796210386168637,0.08067282164546548,129.07103406988986,1.3366616605804806,1.860392576529977
Vertical_Copolar,0.9,20.191163391559865,0.50789212734432,0.7720985618356586,-1159.2017812930203,43.81670120852498,28.880933068324964,0.04002916650681412,0.014934101378417008,0.12288330267028848,OLS,Raw,s_AMP,5,0.9051028280369892,0.0029847567843654314,0.6225395247421571,0.4101392522054656,4.7900605018998825e-21,33.31,3.8413571528980457,0.09662618336743521,0.14689130466298359,127.95665588035409,3.2186445576535685,4.892989475971412
Vertical_Copolar,0.925,42.189841918147216,2.5766214149510134,1.9381035664678237,-2423.0836724516175,116.35206984083398,132.0011836288871,0.12322756048531902,0.014979791481909201,0.3084587628273859,OLS,Raw,s_AMP,5,0.7473313900192764,0.018477709158510127,0.22749166278694766,0.2254332458804813,2.5580169435009977e-18,32.41,0.5361276298310491,0.03274242967891821,0.024628460885760265,17.375894048515065,1.0611819972254097,0.7982083054809651
Vertical_Copolar,0.95,24.044914518917846,0.24062606841547662,0.340974298481715,-1378.8932547936854,17.508714243108606,15.494650389947116,0.08303759146295055,0.004333869662164963,0.054267745070656286,OLS,Raw,s_AMP,5,0.9389106742104232,0.002288727390941188,0.8602267603352778,0.7610102369796172,1.4543450535045207e-23,31.56,3.6199514233908863,0.036226149948681945,0.051333532342461574,114.23517211146869,1.1431922670517825,1.619937456712532
Vertical_Copolar,0.975,23.445344108938425,0.09789200984074498,0.08450422257651269,-1343.200195111852,5.02640184851849,5.367778308180624,0.02468055579554943,0.0010385599577463576,0.013449264735189734,OLS,Raw,s_AMP,5,0.9847872346479615,0.00033419582681287546,0.9615825338541242,0.963765833846802,2.5695852058249584e-22,30.75,3.91134492379966,0.016331149331485797,0.01409768867023233,120.26581628633053,0.5021492718001214,0.4334749475454053
Vertical_Copolar,1.0,21.972703145821562,0.5987626917109843,0.8865016579543976,-1260.578030247098,45.75577284616156,35.32539964640234,0.008869976022766141,0.0026426174847091343,0.141091120922603,OLS,Raw,s_AMP,5,0.9305034630770017,0.0011292825488533591,0.5527987149582978,0.43651137785735566,3.5038898251902596e-20,29.98,4.341691918408232,0.11831239526577327,0.17516811920922148,130.16064920983393,3.546916378859373,5.251408102096953
Vertical_Copolar,1.025,22.54969337655681,0.5001922329362429,0.23482017476438344,-1291.3389578340814,14.055496008757103,28.088734141881304,0.005309922904438651,0.0025141050113740163,0.037372791551454364,OLS,Raw,s_AMP,5,0.9718170078237623,0.0006373347096275111,0.7550946874568911,0.4229637996512901,6.418475890547067e-21,29.25,4.445829976999898,0.09861640184262316,0.04629644202866133,130.03183381998858,2.88433692756251,1.3540804051148183
Vertical_Copolar,1.05,26.201646187425602,0.12366250271588797,0.33437646848164704,-1500.9695994899976,19.140091379782866,7.01617603025569,0.01229499688424683,0.0033352553208779137,0.05321766781246547,OLS,Raw,s_AMP,5,0.9928216384022368,0.0001572607359854543,0.9561056945189709,0.7560914167788522,3.0857797648351823e-20,28.55,4.060572541140704,0.01916446620586206,0.051819641277797916,115.93609742817884,0.5471773742965068,1.4795369172713617
Vertical_Copolar,1.075,29.851657573618475,0.5488121463991149,0.4462142511628713,-1711.421932686553,25.36443848904488,29.1308503051402,0.0139006963144619,0.004077908201258848,0.07101720375061947,OLS,Raw,s_AMP,5,0.9491155508740672,0.0011263448429123287,0.4593890657536097,0.29971358201044696,3.59865256706094e-20,27.89,3.6756240926153207,0.06757504646600415,0.05494220372847948,102.50459361945737,1.8845106306518695,1.53221007476257
Vertical_Copolar,1.1,22.7558653717007,0.37169933552987544,0.4619509113747249,-1303.4947406204717,26.44250480508532,20.957317485219896,0.004995395566309349,0.003359909746762808,0.07352177101109353,OLS,Raw,s_AMP,5,0.9923535423947221,0.00011369224188975369,0.9745575460010856,0.8488414347439219,1.4937970703634e-19,27.25,5.000923402632374,0.08168618839281407,0.1015202492116238,136.29446537680755,2.226263927539345,2.7668186407204782
Vertical_Copolar,1.125,23.8595662828828,0.1952071409814451,0.3463400461460928,-1366.7189242013226,19.768418897923457,11.507625015664404,0.02882535796823572,0.0022716637322496873,0.05512173033482581,OLS,Raw,s_AMP,5,0.9944885710341979,8.091694544319598e-05,0.970461093011511,0.931744802841229,3.8068863313508325e-19,26.65,5.021232852851629,0.041081237512287365,0.07288707587340065,133.80691014637708,1.094741793021372,1.9423107228906027
Vertical_Copolar,1.15,23.052305780446517,0.49340669083938593,0.5121238958177017,-1320.4455427562132,29.784213235859475,28.160929957134307,0.015994059468135313,0.0024570016420847884,0.08150704949486605,OLS,Raw,s_AMP,5,0.9866518279678909,0.0001659262122525167,0.9835503235727934,0.925361084528803,1.99651035212854e-18,26.07,5.345681258106122,0.11441783416223526,0.11875823346153586,139.35608035236234,2.982748151524598,3.0958976275801464
Vertical_Copolar,1.175,28.973154531706115,0.7875698049964619,1.095141039648155,-1659.485828765656,62.56407944533674,44.94977490710048,0.07187022259421041,0.004468376513457171,0.1742971098428012,OLS,Raw,s_AMP,5,0.7634417310805046,0.0029727713577959846,0.3313592108479818,0.2360639801899748,2.000498399520939e-16,25.51,4.599317817972596,0.12502207286588232,0.17384719676743426,117.34815266154905,3.1898446407419545,4.435581143431385
