DATASET,WEIGHT,SMOOTH,FREQ,METHOD,DZ,DZ_err_low,DZ_err_high,PHI_0,PHI_0_err_low,PHI_0_err_high,DXY,DXY_err_low,DXY_err_high,R2,Chi2,cramer,KS,KS_res,Wavelength_cm,DZ_phys,DZ_err_low_phys,DZ_err_high_phys,DXY_phys,DXY_err_low_phys,DXY_err_high_phys
Horizontal_Copolar,Amplitude,False,0.9,OLS,-3.743946636469617,-3.73860554603176,-3.7495550760603678,-1373.376820671633,57.38039299595411,57.213279394282026,0.031436417220760134,0.03173394298600643,-0.11787257776325272,0.9625006011179021,0.0013818846641123913,0.7006567586515542,0.43340126868876455,8.402867084240014e-25,33.31,-124.71188497422875,-124.53397179303259,-124.89870362872384,1.0471556432583564,1.057066307756303,-3.92636775760463
Horizontal_Copolar,Amplitude,False,0.925,OLS,-3.7663670544514134,-3.761622311062749,-3.7711144099358727,-1382.7922559946692,57.367434705735974,57.22466599550753,0.015089660581045971,0.01482167779347677,-0.05690483645822378,0.9758008597181534,0.0008072191968445931,0.7297069651851514,0.32008079607738543,5.298169587643645e-24,32.41,-122.06793913342801,-121.91416202174508,-122.22180090312376,0.4890558309164843,0.4803705099881532,-1.8442854912323157
Horizontal_Copolar,Amplitude,False,0.95,OLS,-3.369914492965713,-3.36549152730112,-3.3746441202695845,-1239.647442062311,57.37464486159639,57.21798067050334,0.002468594296390158,0.00220534201582781,-0.008330627227644077,0.9892132435266145,0.0002941774052156366,0.9999978883244188,0.9952486432790446,4.5663829653035717e-23,31.56,-106.34473148379104,-106.20515551029231,-106.49398480956488,0.0779016791494301,0.0695942003848099,-0.26289044350075197
Horizontal_Copolar,Amplitude,False,0.975,OLS,-3.6750359817959626,-3.67094272176812,-3.679019202181029,-1349.9741756458584,57.35899258874895,57.230492988159476,0.0004418198374915497,0.0006784814288332808,-0.0016254636660359132,0.991112848753146,0.00023551846101118888,0.9232713766602777,0.5765169937891337,4.373170174374198e-22,30.75,-112.99980207395434,-112.87394274216152,-113.12227791292817,0.01358505180253869,0.020861909257157057,-0.04997966644416385
Horizontal_Copolar,Amplitude,False,1.0,OLS,-4.2029331969265,-4.1944374532016635,-4.2116046507523945,-1542.0313476781846,57.41278057165007,57.182100446985764,0.05799239220719834,0.058377525977921486,-0.24424102872809345,0.953683646386083,0.0012267972546273743,0.7875953183901788,0.43651137785735566,4.937070781669006e-21,29.98,-126.00076739163934,-125.74607140225868,-126.2607310373292,1.7385681805096036,1.7501142004879937,-7.322161834684375
Horizontal_Copolar,Amplitude,False,1.025,OLS,-3.851033210763028,-3.845391951742155,-3.8567646504515083,-1415.090447588365,57.380620523232366,57.210869076531125,0.00492279559457298,0.0046534960601304996,-0.018986064030547485,0.9636545449864165,0.0007376385518848503,0.9766178971031322,0.9993948867263269,3.238509432321615e-21,29.25,-112.63519142383223,-112.47019562792177,-112.8028248279384,0.1439821455149859,0.13610566069852081,-0.5553052491183628
Horizontal_Copolar,Amplitude,False,1.05,OLS,-4.224161325270036,-4.219115467110184,-4.229230393608349,-1550.3985951356635,57.36304060880585,57.22828957262777,0.002932100350637397,0.0032135164622108248,-0.012400527920025377,0.9755186756595386,0.0005473711535228636,0.9108604478755888,0.7680228510033488,1.404231302298339e-20,28.55,-120.60682920868967,-120.46276156864572,-120.75155953791946,0.08371634011621401,0.09175123800282355,-0.3540556900611462
Horizontal_Copolar,Amplitude,False,1.075,OLS,-3.9612368467570644,-3.9565051037784458,-3.9662567866285543,-1457.3665455208272,57.36543861682779,57.22425038311838,0.020869744417751596,0.02107898621505635,-0.08277476543211065,0.9853792825781877,0.00024572703082345365,0.9161450233660308,0.7436107023680757,5.374989780416043e-20,27.89,-110.4696680008809,-110.33771071174748,-110.60966243000519,0.5820085559841423,0.587843822284638,-2.308395385047989
Horizontal_Copolar,Amplitude,False,1.1,OLS,-3.613608923902589,-3.6104075091643018,-3.6167359076273615,-1331.6617552301545,57.34595820507895,57.243320011803995,0.015278305465212277,0.015110029999797105,-0.0552575959837326,0.9932164238147244,0.00010727517770439446,0.9311231534443588,0.7436107023680757,3.3927919386615096e-20,27.25,-98.48479104977201,-98.39754014127487,-98.57001342586071,0.4163927954082566,0.4118066394629922,-1.5059827748303751
Horizontal_Copolar,Amplitude,False,1.125,OLS,-3.9677284656951235,-3.9638425973789655,-3.971604607232611,-1460.1709676088271,57.35316787873861,57.23997343906186,0.04158353247824686,0.04134967833601787,-0.16515334917561214,0.977593154476839,0.0003700307977062827,0.9809315453975576,0.9989311440437575,6.244320321550276e-20,26.65,-105.73289505842754,-105.62934359051951,-105.83618732501236,1.1081270590201295,1.1018952627434797,-4.40104253300347
Horizontal_Copolar,Amplitude,False,1.15,OLS,-4.047717124685511,-4.04458148510922,-4.051044530577011,-1489.6298162350001,57.34349264491635,57.25004212306755,0.0004972521204175709,0.0006731389153817851,-0.0020143904827354215,0.9874050869297312,0.0001678368604789992,0.9980779951880288,0.9806242533581482,8.677611718397285e-19,26.07,-105.51957096505755,-105.43782826105944,-105.60631280775115,0.012962820471799615,0.01754799739284864,-0.052512962973135534
Horizontal_Copolar,Amplitude,False,1.175,OLS,-3.868169219580134,-3.8656717804097456,-3.870453848528482,-1425.8060148854554,57.330425395085854,57.260650541115034,0.0005570040868018342,0.0004619123029657054,-0.002155858611408252,0.99425047893315,6.755968325397421e-05,0.9999996421900714,0.9999708747063956,2.318532145519166e-18,25.51,-98.6934432593932,-98.62972296768288,-98.75173385752454,0.014211542493478063,0.011785346781832299,-0.055005119337408225
Horizontal_Copolar,Amplitude,False,1.2,OLS,-3.871558334809681,-3.8680531193219356,-3.8750882256355097,-1427.718834588882,57.3479980929538,57.24300015436043,0.002022679323911029,0.002163618466814122,-0.007838060832324021,0.9934787526732874,6.896543677368272e-05,0.9996175333680992,0.9750686445483481,6.5451991201007226e-18,24.98,-96.72199912358177,-96.6344293596742,-96.81018534417734,0.05053200052175546,0.05405304152836642,-0.19581596023966202
Horizontal_Copolar,Amplitude,False,1.225,OLS,-4.330402274742618,-4.32571129441241,-4.335118145133063,-1593.941241724967,57.35942672273039,57.23373751129404,0.00830153149599802,0.008441139410190614,-0.035988119820694636,0.9785877727436638,0.0002532958855443947,0.9503776320769772,0.910829140359655,6.836119493639101e-18,24.47,-105.97730139378619,-105.86249971838842,-106.09271219998709,0.20316216590609498,0.20657876996748692,-0.8807319918240462
Horizontal_Copolar,Amplitude,False,1.25,OLS,-4.398845356129422,-4.395976433870992,-4.40180346321925,-1618.8457526261252,57.33345509440195,57.25775565140802,0.0264913151240865,0.026374671489577325,-0.11660956265843644,0.9932671497695592,8.251946030303771e-05,0.9999858132388519,0.9966899221363298,1.390083410528458e-17,23.98,-105.49925293407397,-105.43044643362072,-105.57019838971291,0.6353517181361973,0.6325542075842326,-2.796693393254214
Horizontal_Copolar,Amplitude,False,1.275,OLS,-4.284684527792463,-4.281860655267454,-4.287533419448392,-1578.4156321916223,57.33303994300584,57.25883708441039,0.015607070382949303,0.015471711216179086,-0.06691583584657836,0.9924256471581875,7.802713461283957e-05,0.9999997777669289,0.9999275913376904,3.771085080695966e-17,23.51,-100.74636128168405,-100.67996318871533,-100.81334765282968,0.3669711366496763,0.363788418428588,-1.5734010123584499
Horizontal_Copolar,Amplitude,False,1.3,OLS,-4.53242044907131,-4.527849150465541,-4.537186862550009,-1668.4545627462164,57.35456647933844,57.2365251786267,0.018298483721363015,0.01810401879088766,-0.08302363994515348,0.9713001848457932,0.000296608114007934,0.9089551784788273,0.776789218251814,4.4519523045634757e-17,23.06,-104.52195900896552,-104.41654048240588,-104.63187707147503,0.42198057019233887,0.4174960225383384,-1.914604699328042
Horizontal_Copolar,Amplitude,True,0.9,OLS,-3.720145613760866,-3.7148737912841288,-3.725670706432429,-1364.8664799237624,57.37912591705571,57.21377836120055,0.039162281510048934,0.03949349274411253,-0.14590576501904967,0.956451143567551,0.0016048123073344259,0.6992316537162577,0.43340126868876455,1.6928503711129167e-24,33.31,-123.9190664074765,-123.7434605609831,-124.10310875333047,1.3045062927539468,1.315539029418073,-4.860160881270146
Horizontal_Copolar,Amplitude,True,0.925,OLS,-3.779431390813315,-3.7745966845058536,-3.784360541817419,-1387.4798665040705,57.369880413546014,57.22101463902124,0.007351076436677164,0.0070886637083663285,-0.027819123606844853,0.9790448975677359,0.000699006690244186,0.6899226619974976,0.32008079607738543,7.020463024034635e-24,32.41,-122.49135421559808,-122.33466140612545,-122.65110797726008,0.2382483539348463,0.22974355860178777,-0.9016176697839832
Horizontal_Copolar,Amplitude,True,0.95,OLS,-3.354358061235325,-3.3498010750345357,-3.3590547287881685,-1234.0675977682351,57.37476211126372,57.21665491216604,0.004357008718206355,0.004618601722530161,-0.014635430738262335,0.9842978062706138,0.00042823165785760395,0.9999947951687703,0.9952486432790446,7.508085656850671e-23,31.56,-105.85381559893186,-105.71001032585747,-106.00202881051878,0.13749456349036976,0.14574968030740534,-0.4618517636749916
Horizontal_Copolar,Amplitude,True,0.975,OLS,-3.695841685202093,-3.6917197465554707,-3.6997936136635916,-1357.4558842745826,57.35822262122833,57.23572646449013,0.007932988682823114,0.008149815281424508,-0.029350420865974506,0.9918269754669911,0.0002165933836787505,0.9154259490496228,0.6961099797485474,2.0755556894499876e-22,30.75,-113.63953468570232,-113.5127935453335,-113.7610483623498,0.24392309502663834,0.250590067227099,-0.9024651092046139
Horizontal_Copolar,Amplitude,True,1.0,OLS,-4.167612319372418,-4.1595756697490724,-4.17561015136833,-1529.3938140155337,57.40914507290286,57.18895997746248,0.06611253702564163,0.06648804398250974,-0.27606018073698374,0.9441735237821723,0.0014786951565844443,0.7889878939563029,0.43651137785735566,1.0340478826171224e-20,29.98,-124.94187412157383,-124.70094142710707,-125.18164309284639,1.9820039979533113,1.9932614133128703,-8.276076013906462
Horizontal_Copolar,Amplitude,True,1.025,OLS,-3.876113573329302,-3.8711922149565146,-3.8811922075169014,-1424.1028746096595,57.37025617842868,57.222996482227785,0.003056185929852022,0.0033013031182614967,-0.011861645015664463,0.9689656782610151,0.0006298479999140951,0.973501789777636,0.9909672163282535,3.858821728728294e-21,29.25,-113.36874298883461,-113.22480287924662,-113.51728310848176,0.08938746263564423,0.09655666111479794,-0.3469299234311706
Horizontal_Copolar,Amplitude,True,1.05,OLS,-4.2487968711456,-4.24402183980822,-4.253290841862611,-1559.2520666711928,57.35858164867271,57.233621856270545,0.011731472122184125,0.011954853062688639,-0.049897362938852274,0.9780506028718128,0.0004907604939219078,0.9156050035537505,0.876094907225722,1.8678781342728392e-20,28.55,-121.31021500413796,-121.17387992017034,-121.43852534008396,0.33495303461600523,0.3413309318754528,-1.4246526745863453
