DATASET,WEIGHT,SMOOTH,FREQ,ANGLE,PHASE,PREDICTED
Horizontal_Copolar,Amplitude,True,0.975,-0.17889624832941878,-0.3502003144126623,-0.35901011962516804
Horizontal_Copolar,Amplitude,True,0.975,-0.17453292519943298,-0.33258994226003946,-0.3410773831937881
Horizontal_Copolar,Amplitude,True,0.975,-0.17016960206944715,-0.3153984491278955,-0.3235883427713411
Horizontal_Copolar,Amplitude,True,0.975,-0.16580627893946132,-0.2990796206217484,-0.30654333132395095
Horizontal_Copolar,Amplitude,True,0.975,-0.16144295580947549,-0.28370326991167827,-0.28994267336407376
Horizontal_Copolar,Amplitude,True,0.975,-0.15707963267948968,-0.26899014431736623,-0.2737866849443016
Horizontal_Copolar,Amplitude,True,0.975,-0.15271630954950385,-0.2543293786006138,-0.2580756736513692
Horizontal_Copolar,Amplitude,True,0.975,-0.14835298641951802,-0.23141320552192823,-0.24280993860027777
Horizontal_Copolar,Amplitude,True,0.975,-0.1439896632895322,-0.21666517334257607,-0.2279897704286178
Horizontal_Copolar,Amplitude,True,0.975,-0.13962634015954636,-0.20448277516365565,-0.21361545129103376
Horizontal_Copolar,Amplitude,True,0.975,-0.13526301702956056,-0.19278906917529381,-0.19968725485384198
Horizontal_Copolar,Amplitude,True,0.975,-0.13089969389957473,-0.18193312122788907,-0.18620544628982572
Horizontal_Copolar,Amplitude,True,0.975,-0.1265363707695889,-0.1709375469403247,-0.17317028227318332
Horizontal_Copolar,Amplitude,True,0.975,-0.12217304763960307,-0.1610764366665568,-0.1605820109746503
Horizontal_Copolar,Amplitude,True,0.975,-0.11780972450961724,-0.15145967248806802,-0.14844087205676004
Horizontal_Copolar,Amplitude,True,0.975,-0.11344640137963143,-0.14186036160209914,-0.13674709666930696
Horizontal_Copolar,Amplitude,True,0.975,-0.1090830782496456,-0.13288936924684835,-0.12550090744490916
Horizontal_Copolar,Amplitude,True,0.975,-0.10471975511965977,-0.1242499894494764,-0.11470251849480206
Horizontal_Copolar,Amplitude,True,0.975,-0.10035643198967395,-0.11548843660446484,-0.10435213540474919
Horizontal_Copolar,Amplitude,True,0.975,-0.09599310885968812,-0.1076344549704904,-0.09444995523111999
Horizontal_Copolar,Amplitude,True,0.975,-0.0916297857297023,-0.09990264638415547,-0.08499616649715236
Horizontal_Copolar,Amplitude,True,0.975,-0.08726646259971647,-0.089587750504869,-0.07599094918935734
Horizontal_Copolar,Amplitude,True,0.975,-0.08290313946973066,-0.06876597252857664,-0.0674344747540907
Horizontal_Copolar,Amplitude,True,0.975,-0.07853981633974483,-0.05557128338349959,-0.05932690609429869
Horizontal_Copolar,Amplitude,True,0.975,-0.074176493209759,-0.04944517770899948,-0.05166839756638808
Horizontal_Copolar,Amplitude,True,0.975,-0.06981317007977318,-0.04399975044277704,-0.044459094977334246
Horizontal_Copolar,Amplitude,True,0.975,-0.06544984694978737,-0.03830997708127559,-0.03769913558185323
Horizontal_Copolar,Amplitude,True,0.975,-0.061086523819801536,-0.03331833542057183,-0.03138864807984376
Horizontal_Copolar,Amplitude,True,0.975,-0.056723200689815706,-0.028396506929947773,-0.025527752613882626
Horizontal_Copolar,Amplitude,True,0.975,-0.05235987755982988,-0.024242623310201328,-0.020116560766972214
Horizontal_Copolar,Amplitude,True,0.975,-0.04799655442984406,-0.020315632493213998,-0.015155175560398249
Horizontal_Copolar,Amplitude,True,0.975,-0.04363323129985824,-0.016929693744345164,-0.01064369145179711
Horizontal_Copolar,Amplitude,True,0.975,-0.039269908169872414,-0.013962634015954767,-0.0065821943333155275
Horizontal_Copolar,Amplitude,True,0.975,-0.03490658503988659,-0.011728612573401964,-0.002970761530001198
Horizontal_Copolar,Amplitude,True,0.975,-0.030543261909900768,-0.008936085770210989,0.00019053820166092805
Horizontal_Copolar,Amplitude,True,0.975,-0.026179938779914945,-0.007225663103256563,0.0029016446750915748
Horizontal_Copolar,Amplitude,True,0.975,-0.021816615649929122,-0.005480333851262231,0.0051625062747291395
Horizontal_Copolar,Amplitude,True,0.975,-0.017453292519943295,-0.0038048177693477125,0.006973079957024453
Horizontal_Copolar,Amplitude,True,0.975,-0.013089969389957472,-0.0026179938779916645,0.008333331251257903
Horizontal_Copolar,Amplitude,True,0.975,-0.008726646259971648,-0.0013439035240357944,0.009243234260225108
Horizontal_Copolar,Amplitude,True,0.975,-0.004363323129985824,-0.0006108652381980884,0.009702771660666798
Horizontal_Copolar,Amplitude,True,0.975,0.0,0.0,0.009711934703659608
Horizontal_Copolar,Amplitude,True,0.975,0.004363323129985825,0.0007504915783574928,0.009270723214751087
Horizontal_Copolar,Amplitude,True,0.975,0.008726646259971648,0.0018849555921538474,0.008379145593977455
Horizontal_Copolar,Amplitude,True,0.975,0.01308996938995747,0.0022689280275924872,0.007037218815682422
Horizontal_Copolar,Amplitude,True,0.975,0.0174532925199433,0.0028797932657905756,0.00524496842822586
Horizontal_Copolar,Amplitude,True,0.975,0.021816615649929122,0.0030368728984701,0.0030024285534651085
Horizontal_Copolar,Amplitude,True,0.975,0.026179938779914945,0.003211405823669522,0.0003096418861332495
Horizontal_Copolar,Amplitude,True,0.975,0.030543261909900768,0.002827433388230771,-0.002833340307002885
Horizontal_Copolar,Amplitude,True,0.975,0.03490658503988659,0.0014835298641950878,-0.00642645818808063
Horizontal_Copolar,Amplitude,True,0.975,0.039269908169872414,0.0005934119456780795,-0.010469643349328095
Horizontal_Copolar,Amplitude,True,0.975,0.043633231299858244,-0.0013613568165556922,-0.014962818814311163
Horizontal_Copolar,Amplitude,True,0.975,0.04799655442984407,-0.003473205211468877,-0.01990589903946116
Horizontal_Copolar,Amplitude,True,0.975,0.05235987755982989,-0.006492624817419079,-0.025298789915652264
Horizontal_Copolar,Amplitude,True,0.975,0.056723200689815706,-0.009651670763528686,-0.031141388770009826
Horizontal_Copolar,Amplitude,True,0.975,0.061086523819801536,-0.014032447186034469,-0.03743358436787858
Horizontal_Copolar,Amplitude,True,0.975,0.06544984694978737,-0.01923352835697756,-0.04417525691492585
Horizontal_Copolar,Amplitude,True,0.975,0.06981317007977318,-0.025132741228718447,-0.051366278059418846
Horizontal_Copolar,Amplitude,True,0.975,0.07417649320975901,-0.03174753909377692,-0.05900651089468312
Horizontal_Copolar,Amplitude,True,0.975,0.07853981633974483,-0.03932226804743222,-0.06709580996169962
Horizontal_Copolar,Amplitude,True,0.975,0.08290313946973066,-0.052307517682270155,-0.0756340212518758
Horizontal_Copolar,Amplitude,True,0.975,0.08726646259971647,-0.07449065247511799,-0.08462098220997305
Horizontal_Copolar,Amplitude,True,0.975,0.0916297857297023,-0.09019861574306709,-0.0940565217372118
Horizontal_Copolar,Amplitude,True,0.975,0.09599310885968813,-0.10178760197630932,-0.10394046019451508
Horizontal_Copolar,Amplitude,True,0.975,0.10035643198967395,-0.11384782710759023,-0.11427260940594763
Horizontal_Copolar,Amplitude,True,0.975,0.10471975511965978,-0.12688543661998786,-0.12505277266228632
Horizontal_Copolar,Amplitude,True,0.975,0.1090830782496456,-0.14051645807806357,-0.1362807447247505
Horizontal_Copolar,Amplitude,True,0.975,0.11344640137963143,-0.1552121303798557,-0.14795631182894553
Horizontal_Copolar,Amplitude,True,0.975,0.11780972450961726,-0.1701870553619672,-0.1600792516888987
Horizontal_Copolar,Amplitude,True,0.975,0.12217304763960306,-0.18486527437123945,-0.17264933350131173
Horizontal_Copolar,Amplitude,True,0.975,0.12653637076958887,-0.20001473227855016,-0.18566631794994493
Horizontal_Copolar,Amplitude,True,0.975,0.1308996938995747,-0.21558306920633963,-0.19912995721018234
Horizontal_Copolar,Amplitude,True,0.975,0.13526301702956053,-0.23027874150813188,-0.21303999495373915
Horizontal_Copolar,Amplitude,True,0.975,0.13962634015954636,-0.24492205393236433,-0.2273961663535431
Horizontal_Copolar,Amplitude,True,0.975,0.14398966328953217,-0.25944319330895715,-0.24219819808878285
Horizontal_Copolar,Amplitude,True,0.975,0.148352986419518,-0.27668704631866115,-0.25744580835012343
Horizontal_Copolar,Amplitude,True,0.975,0.15271630954950383,-0.2995857661048268,-0.2731387068450317
Horizontal_Copolar,Amplitude,True,0.975,0.15707963267948966,-0.3138276528011005,-0.28927659480334356
Horizontal_Copolar,Amplitude,True,0.975,0.16144295580947546,-0.3266907293882987,-0.30585916498294097
Horizontal_Copolar,Amplitude,True,0.975,0.1658062789394613,-0.33997268499597555,-0.32288610167558573
Horizontal_Copolar,Amplitude,True,0.975,0.17016960206944712,-0.35267868195049423,-0.3403570807129448
Horizontal_Copolar,Amplitude,True,0.975,0.17453292519943295,-0.36486108012941465,-0.3582717694727684
Horizontal_Copolar,Amplitude,True,0.975,0.17889624832941878,-0.3766245992878564,-0.37662982688519975
Horizontal_Copolar,Amplitude,True,0.975,0.18325957145940458,-0.38901643697701627,-0.39543090343929066
Horizontal_Copolar,Amplitude,True,0.975,0.1876228945893904,-0.4013384614960961,-0.4146746411896416
Horizontal_Copolar,Amplitude,True,0.975,0.19198621771937624,-0.4212352149688313,-0.4343606737632335
Horizontal_Copolar,Amplitude,True,0.975,0.19634954084936207,-0.43704789799190025,-0.454488626366377
Horizontal_Copolar,Amplitude,True,0.975,0.2007128639793479,-0.4495095488511397,-0.47505811579186386
Horizontal_Copolar,Amplitude,True,0.975,0.2050761871093337,-0.4616046805674604,-0.4960687504262751
Horizontal_Copolar,Amplitude,True,0.975,0.20943951023931953,-0.47467719666489805,-0.517520130257406
Horizontal_Copolar,Amplitude,True,0.975,0.21380283336930536,-0.4881162319052542,-0.5394118468819116
Horizontal_Copolar,Amplitude,True,1.0,-0.20507618710933373,-0.46057493630878366,-0.4881634933990462
Horizontal_Copolar,Amplitude,True,1.0,-0.2007128639793479,-0.4516563038310928,-0.46650660768518293
Horizontal_Copolar,Amplitude,True,1.0,-0.1963495408493621,-0.44233624562544294,-0.44534875308223576
Horizontal_Copolar,Amplitude,True,1.0,-0.19198621771937627,-0.4330161874197933,-0.4246903324052518
Horizontal_Copolar,Amplitude,True,1.0,-0.18762289458939044,-0.4239928351869824,-0.40453173896079164
Horizontal_Copolar,Amplitude,True,1.0,-0.1832595714594046,-0.41381756564785555,-0.38487335653940846
Horizontal_Copolar,Amplitude,True,1.0,-0.17889624832941878,-0.4027521781902115,-0.3657155594083683
Horizontal_Copolar,Amplitude,True,1.0,-0.17453292519943298,-0.3841295150714321,-0.3470587123045199
Horizontal_Copolar,Amplitude,True,1.0,-0.17016960206944715,-0.36636206328612975,-0.32890317042732775
Horizontal_Copolar,Amplitude,True,1.0,-0.16580627893946132,-0.3539527723044502,-0.31124927943214686
Horizontal_Copolar,Amplitude,True,1.0,-0.16144295580947549,-0.34065336340425345,-0.29409737542361114
Horizontal_Copolar,Amplitude,True,1.0,-0.15707963267948968,-0.32562607854458214,-0.2774477849492527
Horizontal_Copolar,Amplitude,True,1.0,-0.15271630954950385,-0.3103195410045918,-0.26130082499327045
Horizontal_Copolar,Amplitude,True,1.0,-0.14835298641951802,-0.2943148717638038,-0.24565680297050463
Horizontal_Copolar,Amplitude,True,1.0,-0.1439896632895322,-0.2787639881285344,-0.23051601672058908
Horizontal_Copolar,Amplitude,True,1.0,-0.13962634015954636,-0.2627767721802663,-0.21587875450226335
Horizontal_Copolar,Amplitude,True,1.0,-0.13526301702956056,-0.2456201856331619,-0.2017452949879086
Horizontal_Copolar,Amplitude,True,1.0,-0.13089969389957473,-0.22711969556202205,-0.18811590725821503
Horizontal_Copolar,Amplitude,True,1.0,-0.1265363707695889,-0.2018473279931443,-0.1749908507970801
Horizontal_Copolar,Amplitude,True,1.0,-0.12217304763960307,-0.18455111510588051,-0.16237037548665967
Horizontal_Copolar,Amplitude,True,1.0,-0.11780972450961724,-0.1687209787902919,-0.15025472160261444
Horizontal_Copolar,Amplitude,True,1.0,-0.11344640137963143,-0.15343189454282147,-0.1386441198095234
Horizontal_Copolar,Amplitude,True,1.0,-0.1090830782496456,-0.13901547492134836,-0.127538791156514
Horizontal_Copolar,Amplitude,True,1.0,-0.10471975511965977,-0.12531464029319284,-0.11693894707303798
Horizontal_Copolar,Amplitude,True,1.0,-0.10035643198967395,-0.11232939065835512,-0.10684478936483544
Horizontal_Copolar,Amplitude,True,1.0,-0.09599310885968812,-0.1000422727243151,-0.09725651021012638
Horizontal_Copolar,Amplitude,True,1.0,-0.0916297857297023,-0.08918632477691024,-0.08817429215593009
Horizontal_Copolar,Amplitude,True,1.0,-0.08726646259971647,-0.07888888219014367,-0.07959830811458346
Horizontal_Copolar,Amplitude,True,1.0,-0.08290313946973066,-0.06990043654237299,-0.07152872136045474
Horizontal_Copolar,Amplitude,True,1.0,-0.07853981633974483,-0.06138322979264066,-0.06396568552685267
Horizontal_Copolar,Amplitude,True,1.0,-0.074176493209759,-0.053564154743706016,-0.05690934460307062
Horizontal_Copolar,Amplitude,True,1.0,-0.06981317007977318,-0.04705407663376726,-0.05035983293166879
Horizontal_Copolar,Amplitude,True,1.0,-0.06544984694978737,-0.040910517666747026,-0.04431727520590911
Horizontal_Copolar,Amplitude,True,1.0,-0.061086523819801536,-0.036023595761162985,-0.038781786467385615
Horizontal_Copolar,Amplitude,True,1.0,-0.056723200689815706,-0.031136673855578723,-0.03375347210381463
Horizontal_Copolar,Amplitude,True,1.0,-0.05235987755982988,-0.02684316389567276,-0.02923242784706659
Horizontal_Copolar,Amplitude,True,1.0,-0.04799655442984406,-0.023108159296405084,-0.02521873977129374
Horizontal_Copolar,Amplitude,True,1.0,-0.04363323129985824,-0.017784905077822266,-0.021712484291334988
Horizontal_Copolar,Amplitude,True,1.0,-0.039269908169872414,-0.010716321607245227,-0.018713728161252163
Horizontal_Copolar,Amplitude,True,1.0,-0.03490658503988659,-0.0024434609527923534,-0.016222528473022635
Horizontal_Copolar,Amplitude,True,1.0,-0.030543261909900768,0.0041713369122664545,-0.01423893265551257
Horizontal_Copolar,Amplitude,True,1.0,-0.026179938779914945,0.007766715171374727,-0.0127629784735106
Horizontal_Copolar,Amplitude,True,1.0,-0.021816615649929122,0.008307767239493113,-0.011794694027070562
Horizontal_Copolar,Amplitude,True,1.0,-0.017453292519943295,0.008552113334772127,-0.011334097750932415
Horizontal_Copolar,Amplitude,True,1.0,-0.013089969389957472,0.0073827427359360875,-0.011381198414177618
Horizontal_Copolar,Amplitude,True,1.0,-0.008726646259971648,0.005305800926062698,-0.01193599512007637
Horizontal_Copolar,Amplitude,True,1.0,-0.004363323129985824,0.0028972465583105844,-0.012998477306105372
Horizontal_Copolar,Amplitude,True,1.0,0.0,0.0,-0.014568624744136116
Horizontal_Copolar,Amplitude,True,1.0,0.004363323129985825,-0.003926990816987441,-0.016646407540818586
Horizontal_Copolar,Amplitude,True,1.0,0.008726646259971648,-0.007801621756414523,-0.019231786138171003
Horizontal_Copolar,Amplitude,True,1.0,0.01308996938995747,-0.013002702927357834,-0.02232471131430458
Horizontal_Copolar,Amplitude,True,1.0,0.0174532925199433,-0.018744836166419088,-0.025925124184382753
Horizontal_Copolar,Amplitude,True,1.0,0.021816615649929122,-0.025813419636996127,-0.03003295620174029
Horizontal_Copolar,Amplitude,True,1.0,0.026179938779914945,-0.03392920065876992,-0.034648129159172925
Horizontal_Copolar,Amplitude,True,1.0,0.030543261909900768,-0.04373795105497802,-0.03977055519044015
Horizontal_Copolar,Amplitude,True,1.0,0.03490658503988659,-0.05785766470361198,-0.04540013677193144
Horizontal_Copolar,Amplitude,True,1.0,0.039269908169872414,-0.07138396640656808,-0.05153676672453855
Horizontal_Copolar,Amplitude,True,1.0,0.043633231299858244,-0.08384561726580775,-0.05818032821565566
Horizontal_Copolar,Amplitude,True,1.0,0.04799655442984407,-0.09260717011081909,-0.06533069476146736
Horizontal_Copolar,Amplitude,True,1.0,0.05235987755982989,-0.10056587149991336,-0.07298773022928984
Horizontal_Copolar,Amplitude,True,1.0,0.056723200689815706,-0.1085769327665671,-0.08115128884020706
Horizontal_Copolar,Amplitude,True,1.0,0.061086523819801536,-0.1166578072033011,-0.08982121517183472
Horizontal_Copolar,Amplitude,True,1.0,0.06544984694978737,-0.1249132145652343,-0.09899734416126549
Horizontal_Copolar,Amplitude,True,1.0,0.06981317007977318,-0.13247049022636959,-0.10867950110824154
Horizontal_Copolar,Amplitude,True,1.0,0.07417649320975901,-0.14055136466310336,-0.11886750167843729
Horizontal_Copolar,Amplitude,True,1.0,0.07853981633974483,-0.14891149178015617,-0.12956115190701922
Horizontal_Copolar,Amplitude,True,1.0,0.08290313946973066,-0.15716689914208937,-0.1407602482022945
Horizontal_Copolar,Amplitude,True,1.0,0.08726646259971647,-0.16458454846306525,-0.15246457734961893
Horizontal_Copolar,Amplitude,True,1.0,0.0916297857297023,-0.17208946424664107,-0.1646739165154294
Horizontal_Copolar,Amplitude,True,1.0,0.09599310885968813,-0.18032741831605414,-0.1773880332515141
Horizontal_Copolar,Amplitude,True,1.0,0.10035643198967395,-0.18882717177326658,-0.19060668549941795
Horizontal_Copolar,Amplitude,True,1.0,0.10471975511965978,-0.1972745653529191,-0.20432962159505053
Horizontal_Copolar,Amplitude,True,1.0,0.1090830782496456,-0.2056695990550117,-0.21855658027348923
Horizontal_Copolar,Amplitude,True,1.0,0.11344640137963143,-0.21567033566893934,-0.23328729067396026
Horizontal_Copolar,Amplitude,True,1.0,0.11780972450961726,-0.22479840765686965,-0.24852147234495447
Horizontal_Copolar,Amplitude,True,1.0,0.12217304763960306,-0.23539255621647515,-0.26425883524962757
Horizontal_Copolar,Amplitude,True,1.0,0.12653637076958887,-0.25110051948442424,-0.28049907977126765
Horizontal_Copolar,Amplitude,True,1.0,0.1308996938995747,-0.26850145212680787,-0.29724189671902224
Horizontal_Copolar,Amplitude,True,1.0,0.13526301702956053,-0.28012534494509,-0.31448696733380643
Horizontal_Copolar,Amplitude,True,1.0,0.13962634015954636,-0.29178414434841193,-0.3322339632943212
Horizontal_Copolar,Amplitude,True,1.0,0.14398966328953217,-0.30391418264977266,-0.35048254672335233
Horizontal_Copolar,Amplitude,True,1.0,0.148352986419518,-0.3183655088562858,-0.36923237019417243
Horizontal_Copolar,Amplitude,True,1.0,0.15271630954950383,-0.33161255787892263,-0.38848307673717386
Horizontal_Copolar,Amplitude,True,1.0,0.15707963267948966,-0.3456275517724372,-0.4082342998466473
Horizontal_Copolar,Amplitude,True,1.0,0.16144295580947546,-0.36112607553014686,-0.42848566348777695
Horizontal_Copolar,Amplitude,True,1.0,0.1658062789394613,-0.3756646681992597,-0.4492367821037959
Horizontal_Copolar,Amplitude,True,1.0,0.17016960206944712,-0.3952996222841958,-0.4704872606233117
Horizontal_Copolar,Amplitude,True,1.0,0.17453292519943295,-0.4215493742341905,-0.49223669446785223
Horizontal_Copolar,Amplitude,True,1.0,0.17889624832941878,-0.4397007984549315,-0.5144846695595398
Horizontal_Copolar,Amplitude,True,1.0,0.18325957145940458,-0.45753806341031344,-0.5372307623290027
Horizontal_Copolar,Amplitude,True,1.0,0.1876228945893904,-0.47493899605269685,-0.5604745397234261
Horizontal_Copolar,Amplitude,True,1.0,0.19198621771937624,-0.4932474999061176,-0.5842155592147869
Horizontal_Copolar,Amplitude,True,1.0,0.19634954084936207,-0.5091998092693457,-0.6084533688082985
Horizontal_Copolar,Amplitude,True,1.0,0.2007128639793479,-0.5271767005648873,-0.6331875070510051
Horizontal_Copolar,Amplitude,True,1.0,0.2050761871093337,-0.5489409563372567,-0.658417503040571
Horizontal_Copolar,Amplitude,True,1.025,-0.2007128639793479,-0.4058239576737215,-0.49190172829477774
Horizontal_Copolar,Amplitude,True,1.025,-0.1963495408493621,-0.3909188458616899,-0.4705638706070978
Horizontal_Copolar,Amplitude,True,1.025,-0.19198621771937627,-0.375786841246899,-0.4496908654455076
Horizontal_Copolar,Amplitude,True,1.025,-0.18762289458939044,-0.36117843540770633,-0.429283110201947
Horizontal_Copolar,Amplitude,True,1.025,-0.1832595714594046,-0.33796555635618186,-0.40934099341064467
Horizontal_Copolar,Amplitude,True,1.025,-0.17889624832941878,-0.32365385648982836,-0.38986489474077146
Horizontal_Copolar,Amplitude,True,1.025,-0.17453292519943298,-0.3119252439164266,-0.3708551849891677
Horizontal_Copolar,Amplitude,True,1.025,-0.17016960206944715,-0.3005282439009034,-0.35231222607329826
Horizontal_Copolar,Amplitude,True,1.025,-0.16580627893946132,-0.2899864552188578,-0.3342363710243781
Horizontal_Copolar,Amplitude,True,1.025,-0.16144295580947549,-0.2802824245777693,-0.31662796398063264
Horizontal_Copolar,Amplitude,True,1.025,-0.15707963267948968,-0.2703340478414016,-0.2994873401807503
Horizontal_Copolar,Amplitude,True,1.025,-0.15271630954950385,-0.26113616268339146,-0.2828148259574945
Horizontal_Copolar,Amplitude,True,1.025,-0.14835298641951802,-0.24942500340250962,-0.266610738731508
Horizontal_Copolar,Amplitude,True,1.025,-0.1439896632895322,-0.2320938839302058,-0.2508753870052516
Horizontal_Copolar,Amplitude,True,1.025,-0.13962634015954636,-0.22408282266355184,-0.2356090703571425
Horizontal_Copolar,Amplitude,True,1.025,-0.13526301702956056,-0.21551325603625981,-0.22081207943584502
Horizontal_Copolar,Amplitude,True,1.025,-0.13089969389957473,-0.20701350257904716,-0.20648469595473173
Horizontal_Copolar,Amplitude,True,1.025,-0.1265363707695889,-0.19872318863207417,-0.19262719268653683
Horizontal_Copolar,Amplitude,True,1.025,-0.12217304763960307,-0.18943803701146456,-0.1792398334581442
Horizontal_Copolar,Amplitude,True,1.025,-0.11780972450961724,-0.1802226985609343,-0.1663228731455746
Horizontal_Copolar,Amplitude,True,1.025,-0.11344640137963143,-0.1711120798655239,-0.1538765576691361
Horizontal_Copolar,Amplitude,True,1.025,-0.1090830782496456,-0.16158258214963483,-0.14190112398873467
Horizontal_Copolar,Amplitude,True,1.025,-0.10471975511965977,-0.1521752574813855,-0.13039680009936916
Horizontal_Copolar,Amplitude,True,1.025,-0.10035643198967395,-0.1425410400103766,-0.11936380502676869
Horizontal_Copolar,Amplitude,True,1.025,-0.09599310885968812,-0.13306390217204767,-0.10880234882327144
Horizontal_Copolar,Amplitude,True,1.025,-0.0916297857297023,-0.12130038301360568,-0.09871263256377105
Horizontal_Copolar,Amplitude,True,1.025,-0.08726646259971647,-0.09559168313172917,-0.08909484834192227
Horizontal_Copolar,Amplitude,True,1.025,-0.08290313946973066,-0.08225736764649261,-0.07994917926647815
Horizontal_Copolar,Amplitude,True,1.025,-0.07853981633974483,-0.07391469382195992,-0.07127579945779416
Horizontal_Copolar,Amplitude,True,1.025,-0.074176493209759,-0.06620033852814466,-0.0630748740445064
Horizontal_Copolar,Amplitude,True,1.025,-0.06981317007977318,-0.059236474812687456,-0.05534655916043363
Horizontal_Copolar,Amplitude,True,1.025,-0.06544984694978737,-0.05256931707006918,-0.048091001941532596
Horizontal_Copolar,Amplitude,True,1.025,-0.061086523819801536,-0.04646066468808896,-0.04130834052316601
Horizontal_Copolar,Amplitude,True,1.025,-0.056723200689815706,-0.04094542425178682,-0.034998704037420225
Horizontal_Copolar,Amplitude,True,1.025,-0.05235987755982988,-0.035936329298563274,-0.02916221261069296
Horizontal_Copolar,Amplitude,True,1.025,-0.04799655442984406,-0.03115412714809862,-0.02379897736135206
Horizontal_Copolar,Amplitude,True,1.025,-0.04363323129985824,-0.027192229746071606,-0.018909100397674905
Horizontal_Copolar,Amplitude,True,1.025,-0.039269908169872414,-0.023317598806644302,-0.014492674815876683
Horizontal_Copolar,Amplitude,True,1.025,-0.03490658503988659,-0.020315632493213664,-0.010549784698319797
Horizontal_Copolar,Amplitude,True,1.025,-0.030543261909900768,-0.016807520696705325,-0.007080505111957791
Horizontal_Copolar,Amplitude,True,1.025,-0.026179938779914945,-0.014067353771074265,-0.004084902106864519
Horizontal_Copolar,Amplitude,True,1.025,-0.021816615649929122,-0.011292280260403187,-0.0015630327150155665
Horizontal_Copolar,Amplitude,True,1.025,-0.017453292519943295,-0.008534660042252007,0.00048505505083795697
Horizontal_Copolar,Amplitude,True,1.025,-0.013089969389957472,-0.0060039326268603865,0.0020593221980576004
Horizontal_Copolar,Amplitude,True,1.025,-0.008726646259971648,-0.004031710572106828,0.003159738754867192
Horizontal_Copolar,Amplitude,True,1.025,-0.004363323129985824,-0.0017802358370340166,0.00378628377091772
Horizontal_Copolar,Amplitude,True,1.025,0.0,0.0,0.003938945317699449
Horizontal_Copolar,Amplitude,True,1.025,0.004363323129985825,0.0016929693744347496,0.00361772048875153
Horizontal_Copolar,Amplitude,True,1.025,0.008726646259971648,0.0035430183815485794,0.0028226153997366055
Horizontal_Copolar,Amplitude,True,1.025,0.01308996938995747,0.004398229715025792,0.0015536451883093605
Horizontal_Copolar,Amplitude,True,1.025,0.0174532925199433,0.005201081170943089,-0.00018916598617124691
Horizontal_Copolar,Amplitude,True,1.025,0.021816615649929122,0.005410520681182529,-0.0024057849430896283
Horizontal_Copolar,Amplitude,True,1.025,0.026179938779914945,0.005009094953223769,-0.005096169481216606
Horizontal_Copolar,Amplitude,True,1.025,0.030543261909900768,0.0037873644768275927,-0.008260268379508773
Horizontal_Copolar,Amplitude,True,1.025,0.03490658503988659,0.0017802358370342386,-0.011898021398081937
Horizontal_Copolar,Amplitude,True,1.025,0.039269908169872414,-0.0005934119456778575,-0.016009359279365754
Horizontal_Copolar,Amplitude,True,1.025,0.043633231299858244,-0.004049163864626726,-0.02059420374940757
Horizontal_Copolar,Amplitude,True,1.025,0.04799655442984407,-0.007906341511534132,-0.02565246751938588
Horizontal_Copolar,Amplitude,True,1.025,0.05235987755982989,-0.012740903539558479,-0.031184054287244578
Horizontal_Copolar,Amplitude,True,1.025,0.056723200689815706,-0.018378317023500124,-0.03718885873954747
Horizontal_Copolar,Amplitude,True,1.025,0.061086523819801536,-0.025342180738957554,-0.04366676655347135
Horizontal_Copolar,Amplitude,True,1.025,0.06544984694978737,-0.032672563597333726,-0.050617654398987355
Horizontal_Copolar,Amplitude,True,1.025,0.06981317007977318,-0.040718531449027706,-0.05804138994121644
Horizontal_Copolar,Amplitude,True,1.025,0.07417649320975901,-0.04925319149127971,-0.0659378318429269
Horizontal_Copolar,Amplitude,True,1.025,0.07853981633974483,-0.05860815628196936,-0.07430682976725933
Horizontal_Copolar,Amplitude,True,1.025,0.08290313946973066,-0.0685914396033771,-0.08314822438054392
Horizontal_Copolar,Amplitude,True,1.025,0.08726646259971647,-0.08473573518432453,-0.09246184735538066
Horizontal_Copolar,Amplitude,True,1.025,0.0916297857297023,-0.11145672603235779,-0.10224752137380833
Horizontal_Copolar,Amplitude,True,1.025,0.09599310885968813,-0.1249306678577542,-0.11250506013070449
Horizontal_Copolar,Amplitude,True,1.025,0.10035643198967395,-0.13665928043115594,-0.12323426833730977
Horizontal_Copolar,Amplitude,True,1.025,0.10471975511965978,-0.14816100020179834,-0.13443494172497594
Horizontal_Copolar,Amplitude,True,1.025,0.1090830782496456,-0.16041321155079857,-0.1461068670490171
Horizontal_Copolar,Amplitude,True,1.025,0.11344640137963143,-0.17287486241003824,-0.15824982209280591
Horizontal_Copolar,Amplitude,True,1.025,0.11780972450961726,-0.18544123302439752,-0.17086357567198007
Horizontal_Copolar,Amplitude,True,1.025,0.12217304763960306,-0.19769344437339775,-0.18394788763884762
Horizontal_Copolar,Amplitude,True,1.025,0.12653637076958887,-0.2102423616952367,-0.19750250888698417
Horizontal_Copolar,Amplitude,True,1.025,0.1308996938995747,-0.2230356251123553,-0.21152718135592252
Horizontal_Copolar,Amplitude,True,1.025,0.13526301702956053,-0.235741622066874,-0.22602163803612996
Horizontal_Copolar,Amplitude,True,1.025,0.13962634015954636,-0.24856979206903218,-0.24098560297403537
Horizontal_Copolar,Amplitude,True,1.025,0.14398966328953217,-0.2619739207243488,-0.25641879127731926
Horizontal_Copolar,Amplitude,True,1.025,0.148352986419518,-0.2853787859935928,-0.2723209091203245
