DATASET,WEIGHT,SMOOTH,FREQ,METHOD,ANGLE,PHASE,PREDICTED
Horizontal_Copolar,Amplitude,True,0.95,ODR,-0.039269908169872414,0.006841690667817701,-0.014491305034109558
Horizontal_Copolar,Amplitude,True,0.95,ODR,-0.03490658503988659,0.007417649320975439,-0.010687890335606909
Horizontal_Copolar,Amplitude,True,0.95,ODR,-0.030543261909900768,0.007801621756414523,-0.0072806935917171245
Horizontal_Copolar,Amplitude,True,0.95,ODR,-0.026179938779914945,0.007504915783575594,-0.004274301647676282
Horizontal_Copolar,Amplitude,True,0.95,ODR,-0.021816615649929122,0.007225663103256341,-0.0016672519348830406
Horizontal_Copolar,Amplitude,True,0.95,ODR,-0.017453292519943295,0.006108652381980217,0.0005356948792609728
Horizontal_Copolar,Amplitude,True,0.95,ODR,-0.013089969389957472,0.005026548245743445,0.0023351772271702487
Horizontal_Copolar,Amplitude,True,0.95,ODR,-0.008726646259971648,0.003857177646907406,0.0037285245944396195
Horizontal_Copolar,Amplitude,True,0.95,ODR,-0.004363323129985824,0.0020943951023935092,0.004713629895700677
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.0,0.0,0.005289650159845394
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.004363323129985825,-0.001745329251994221,0.005453956238536506
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.008726646259971648,-0.0043633231299859965,0.00520637294780002
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.01308996938995747,-0.006544984694978773,0.004545624608720544
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.0174532925199433,-0.009180431865490224,0.0034708583010925054
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.021816615649929122,-0.011327186845443205,0.001982649944874737
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.026179938779914945,-0.014241886696273909,7.946736945996236e-05
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.030543261909900768,-0.016039575825828045,-0.0022337919542074758
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.03490658503988659,-0.019128808601857727,-0.0049630643306279865
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.039269908169872414,-0.021991148575128516,-0.008102698028498168
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.043633231299858244,-0.02558652683423679,-0.011656986550143245
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.04799655442984407,-0.028832839242946662,-0.015617520479331404
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.05235987755982989,-0.03181735226385651,-0.019980990830344325
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.056723200689815706,-0.035831609543443665,-0.024759541346575986
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.061086523819801536,-0.03942698780255194,-0.02993457270750355
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.06544984694978737,-0.04392993727269712,-0.03552289291739896
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.06981317007977318,-0.05379104754646491,-0.0416159644858638
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.07417649320975901,-0.06944665093685476,-0.04826334020810208
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.07853981633974483,-0.07967428035354107,-0.055226210949378185
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.08290313946973066,-0.08524188066740335,-0.06247754230517444
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.08726646259971647,-0.08965756367494881,-0.07008240772444907
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.0916297857297023,-0.09510299094117114,-0.07810085340258865
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.09599310885968813,-0.10019935235699462,-0.08648489508859214
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.10035643198967395,-0.10538298023541781,-0.0952435524873323
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.10471975511965978,-0.11067132786896039,-0.10437270381615349
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.1090830782496456,-0.1166578072033011,-0.11389640812954482
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.11344640137963143,-0.12327260506835991,-0.12381265943330533
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.11780972450961726,-0.13000957598105778,-0.13409390080481387
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.12217304763960306,-0.13720033249927388,-0.1447554361285306
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.12653637076958887,-0.14526375364348798,-0.15582353659944204
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.1308996938995747,-0.1542172927062193,-0.1673039301409247
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.13526301702956053,-0.16320573835398955,-0.17913908858438887
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.13962634015954636,-0.17289231570255836,-0.19137461029263747
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.14398966328953217,-0.18428931571808116,-0.20409664874947353
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.148352986419518,-0.20326104468726003,-0.2178332937390728
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.15271630954950383,-0.21998129892136564,-0.23178503330591838
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.15707963267948966,-0.233350520991642,-0.24580614337602924
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.16144295580947546,-0.24738296817767624,-0.2602506097965751
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.1658062789394613,-0.2621833602345882,-0.27513310948458525
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.17016960206944712,-0.2787814414210543,-0.2905746451354645
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.17453292519943295,-0.2949431902945219,-0.3063341793939287
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.17889624832941878,-0.31237902952194485,-0.3226085902452276
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.18325957145940458,-0.3304082806950466,-0.339324500776371
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.1876228945893904,-0.34964180905202413,-0.35656685639783703
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.19198621771937624,-0.3721216498177111,-0.37463453339016084
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.19634954084936207,-0.3990346268834637,-0.39375098442693357
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.2007128639793479,-0.4194026192542375,-0.4123224353694681
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.2050761871093337,-0.4390026667541336,-0.4311374314782839
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.20943951023931953,-0.45975463156034646,-0.4504889589344252
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.21380283336930536,-0.48017498380867973,-0.47013910252879043
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.2181661564992912,-0.4993037924105379,-0.4899070430241217
Horizontal_Copolar,Amplitude,True,0.95,ODR,0.222529479629277,-0.5187991201553142,-0.5100625532438094
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.2138028333693054,-0.5031435167649255,-0.5078372252182213
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.20943951023931956,-0.4866327020410589,-0.4877249652207638
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.20507618710933373,-0.4692143161061556,-0.46775019879930113
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.2007128639793479,-0.450993078715335,-0.44795548428438536
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.1963495408493621,-0.4322482425489157,-0.42841012154241653
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.19198621771937627,-0.4071853144902772,-0.40820512692395994
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.18762289458939044,-0.3857177646907469,-0.3889904471179406
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.1832595714594046,-0.367548887177486,-0.37066271482828483
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.17889624832941878,-0.3502003144126623,-0.35281962755800933
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.17453292519943298,-0.33258994226003946,-0.33530786676563906
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.17016960206944715,-0.3153984491278955,-0.3182283306118663
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.16580627893946132,-0.2990796206217484,-0.30163780061848655
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.16144295580947549,-0.28370326991167827,-0.2855372999905832
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.15707963267948968,-0.26899014431736623,-0.26988714707442085
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.15271630954950385,-0.2543293786006138,-0.2546184575728816
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.14835298641951802,-0.23141320552192823,-0.23889352372367867
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.1439896632895322,-0.21666517334257607,-0.22443394949834428
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.13962634015954636,-0.20448277516365565,-0.21060520312947517
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.13526301702956056,-0.19278906917529381,-0.197196688822725
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.13089969389957473,-0.18193312122788907,-0.1842366114084264
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.1265363707695889,-0.1709375469403247,-0.17164562761414714
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.12217304763960307,-0.1610764366665568,-0.15952371138530452
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.11780972450961724,-0.15145967248806802,-0.1478026622550992
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.11344640137963143,-0.14186036160209914,-0.1364720752906976
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.1090830782496456,-0.13288936924684835,-0.12557380342428104
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.10471975511965977,-0.1242499894494764,-0.1150904712718237
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.10035643198967395,-0.11548843660446484,-0.10500207991108823
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.09599310885968812,-0.1076344549704904,-0.0953629911933227
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.0916297857297023,-0.09990264638415547,-0.08613606626371961
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.08726646259971647,-0.089587750504869,-0.07722419679326364
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.08290313946973066,-0.06876597252857664,-0.06839385869167458
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.07853981633974483,-0.05557128338349959,-0.06030870175515446
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.074176493209759,-0.04944517770899948,-0.052874918921180125
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.06981317007977318,-0.04399975044277704,-0.04587631625029687
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.06544984694978737,-0.03830997708127559,-0.039292195960239695
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.061086523819801536,-0.03331833542057183,-0.03314628718658241
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.056723200689815706,-0.028396506929947773,-0.027427337497922366
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.05235987755982988,-0.024242623310201328,-0.02214803285894007
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.04799655442984406,-0.020315632493213998,-0.017300727499662827
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.04363323129985824,-0.016929693744345164,-0.012890308554748486
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.039269908169872414,-0.013962634015954767,-0.008915940725945148
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.03490658503988659,-0.011728612573401964,-0.005380216274254224
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.030543261909900768,-0.008936085770210989,-0.00227693234574744
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.026179938779914945,-0.007225663103256563,0.0003842855128333156
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.021816615649929122,-0.005480333851262231,0.0026075157723539633
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.017453292519943295,-0.0038048177693477125,0.004390836691779754
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.013089969389957472,-0.0026179938779916645,0.005732949884993843
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.008726646259971648,-0.0013439035240357944,0.006633965702729228
Horizontal_Copolar,Amplitude,True,0.975,ODR,-0.004363323129985824,-0.0006108652381980884,0.007093414540861431
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.0,0.0,0.007111547319322398
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.004363323129985825,0.0007504915783574928,0.006688722997946428
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.008726646259971648,0.0018849555921538474,0.005826209669812954
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.01308996938995747,0.0022689280275924872,0.004524824637559988
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.0174532925199433,0.0028797932657905756,0.002787026260268277
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.021816615649929122,0.0030368728984701,0.0006138071350747509
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.026179938779914945,0.003211405823669522,-0.0019914674856735815
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.030543261909900768,0.002827433388230771,-0.005028696367904928
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.03490658503988659,0.0014835298641950878,-0.008499649117418073
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.039269908169872414,0.0005934119456780795,-0.012392892378052522
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.043633231299858244,-0.0013613568165556922,-0.01671842526468481
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.04799655442984407,-0.003473205211468877,-0.02146672182022158
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.05235987755982989,-0.006492624817419079,-0.026645933498581797
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.056723200689815706,-0.009651670763528686,-0.03224439778947996
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.061086523819801536,-0.014032447186034469,-0.03828060971294178
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.06544984694978737,-0.01923352835697756,-0.04475053059824674
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.06981317007977318,-0.025132741228718447,-0.05165343069811712
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.07417649320975901,-0.03174753909377692,-0.05899157673376365
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.07853981633974483,-0.03932226804743222,-0.06677517605456984
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.08290313946973066,-0.052307517682270155,-0.07517097515952642
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.08726646259971647,-0.07449065247511799,-0.08438814862622479
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.0916297857297023,-0.09019861574306709,-0.09383985646152837
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.09599310885968813,-0.10178760197630932,-0.10355987880920381
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.10035643198967395,-0.11384782710759023,-0.11373509036373619
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.10471975511965978,-0.12688543661998786,-0.12439554529043662
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.1090830782496456,-0.14051645807806357,-0.13552556595975318
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.11344640137963143,-0.1552121303798557,-0.14715950973605274
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.11780972450961726,-0.1701870553619672,-0.15925137249314503
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.12217304763960306,-0.18486527437123945,-0.17175590554640152
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.12653637076958887,-0.20001473227855016,-0.18472528848415237
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.1308996938995747,-0.21558306920633963,-0.19815610230723024
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.13526301702956053,-0.23027874150813188,-0.21192992568290947
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.13962634015954636,-0.24492205393236433,-0.22610583614827107
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.14398966328953217,-0.25944319330895715,-0.24066869962294035
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.148352986419518,-0.27668704631866115,-0.255916874448495
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.15271630954950383,-0.2995857661048268,-0.27222434113853566
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.15707963267948966,-0.3138276528011005,-0.2879652419355665
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.16144295580947546,-0.3266907293882987,-0.3038978966972614
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.1658062789394613,-0.33997268499597555,-0.3202265982078245
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.17016960206944712,-0.35267868195049423,-0.336814118018701
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.17453292519943295,-0.36486108012941465,-0.3536498857612216
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.17889624832941878,-0.3766245992878564,-0.370732264662923
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.18325957145940458,-0.38901643697701627,-0.388206494522386
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.1876228945893904,-0.4013384614960961,-0.405963852882131
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.19198621771937624,-0.4212352149688313,-0.4252544714622566
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.19634954084936207,-0.43704789799190025,-0.4442122810505218
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.2007128639793479,-0.4495095488511397,-0.4628869197609973
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.2050761871093337,-0.4616046805674604,-0.4817572372212169
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.20943951023931953,-0.47467719666489805,-0.5010612638037841
Horizontal_Copolar,Amplitude,True,0.975,ODR,0.21380283336930536,-0.4881162319052542,-0.5206895320702785
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.20507618710933373,-0.46057493630878366,-0.49210962165686567
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.2007128639793479,-0.4516563038310928,-0.47362502916568516
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.1963495408493621,-0.44233624562544294,-0.4553035355617787
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.19198621771937627,-0.4330161874197933,-0.4372288172184433
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.18762289458939044,-0.4239928351869824,-0.4194584687763836
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.1832595714594046,-0.41381756564785555,-0.4017674388181618
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.17889624832941878,-0.4027521781902115,-0.38422508000362754
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.17453292519943298,-0.3841295150714321,-0.36588390168597584
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.17016960206944715,-0.36636206328612975,-0.34806943639853927
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.16580627893946132,-0.3539527723044502,-0.33137377731256024
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.16144295580947549,-0.34065336340425345,-0.314914015163275
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.15707963267948968,-0.32562607854458214,-0.29861435380725254
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.15271630954950385,-0.3103195410045918,-0.28268232339406296
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.14835298641951802,-0.2943148717638038,-0.2670864794689578
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.1439896632895322,-0.2787639881285344,-0.25196683260223196
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.13962634015954636,-0.2627767721802663,-0.23723744253318557
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.13526301702956056,-0.2456201856331619,-0.2228473756938527
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.13089969389957473,-0.22711969556202205,-0.20880983312878243
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.1265363707695889,-0.2018473279931443,-0.1947239990237719
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.12217304763960307,-0.18455111510588051,-0.18179794911731406
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.11780972450961724,-0.1687209787902919,-0.16945915435733738
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.11344640137963143,-0.15343189454282147,-0.15763169311502878
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.1090830782496456,-0.13901547492134836,-0.1463322741693993
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.10471975511965977,-0.12531464029319284,-0.1355450705363097
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.10035643198967395,-0.11232939065835512,-0.12526517394308456
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.09599310885968812,-0.1000422727243151,-0.11548712450985832
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.0916297857297023,-0.08918632477691024,-0.10623633180464864
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.08726646259971647,-0.07888888219014367,-0.09746810258173255
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.08290313946973066,-0.06990043654237299,-0.08920514628337983
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.07853981633974483,-0.06138322979264066,-0.08141322459372446
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.074176493209759,-0.053564154743706016,-0.07409783590864905
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.06981317007977318,-0.04705407663376726,-0.06727015101237299
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.06544984694978737,-0.040910517666747026,-0.06090402778630377
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.061086523819801536,-0.036023595761162985,-0.05501549416946716
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.056723200689815706,-0.031136673855578723,-0.049580889804346384
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.05235987755982988,-0.02684316389567276,-0.04461125570900748
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.04799655442984406,-0.023108159296405084,-0.040105861106734864
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.04363323129985824,-0.017784905077822266,-0.0360483662254687
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.039269908169872414,-0.010716321607245227,-0.03244917947870363
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.03490658503988659,-0.0024434609527923534,-0.029319969843871974
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.030543261909900768,0.0041713369122664545,-0.026673596291733048
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.026179938779914945,0.007766715171374727,-0.024505474980497155
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.021816615649929122,0.008307767239493113,-0.022806546429475105
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.017453292519943295,0.008552113334772127,-0.02156970913432943
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.013089969389957472,0.0073827427359360875,-0.02079612945417253
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.008726646259971648,0.005305800926062698,-0.020486067827174992
Horizontal_Copolar,Amplitude,True,1.0,ODR,-0.004363323129985824,0.0028972465583105844,-0.020640911044647936
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.0,0.0,-0.021262458573939824
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.004363323129985825,-0.003926990816987441,-0.022352123175647165
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.008726646259971648,-0.007801621756414523,-0.02391157681683609
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.01308996938995747,-0.013002702927357834,-0.02594468612704759
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.0174532925199433,-0.018744836166419088,-0.02845309157603637
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.021816615649929122,-0.025813419636996127,-0.031443477779337314
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.026179938779914945,-0.03392920065876992,-0.03492040626579751
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.030543261909900768,-0.04373795105497802,-0.038895801221404014
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.03490658503988659,-0.05785766470361198,-0.04341022128057048
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.039269908169872414,-0.07138396640656808,-0.048428615845292455
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.043633231299858244,-0.08384561726580775,-0.05394129278695203
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.04799655442984407,-0.09260717011081909,-0.0598897653882986
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.05235987755982989,-0.10056587149991336,-0.06630454585832268
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.056723200689815706,-0.1085769327665671,-0.07319661091871765
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.061086523819801536,-0.1166578072033011,-0.08056285500486737
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.06544984694978737,-0.1249132145652343,-0.08840276560870919
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.06981317007977318,-0.13247049022636959,-0.09668111939713953
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.07417649320975901,-0.14055136466310336,-0.10543346490742422
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.07853981633974483,-0.14891149178015617,-0.11464881014025252
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.08290313946973066,-0.15716689914208937,-0.12430515034975897
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.08726646259971647,-0.16458454846306525,-0.13435469496424446
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.0916297857297023,-0.17208946424664107,-0.14483216688248035
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.09599310885968813,-0.18032741831605414,-0.1557712111537768
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.10035643198967395,-0.18882717177326658,-0.1671420714279641
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.10471975511965978,-0.1972745653529191,-0.17891729455732985
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.1090830782496456,-0.2056695990550117,-0.19108736562094109
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.11344640137963143,-0.21567033566893934,-0.20378029192738367
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.11780972450961726,-0.22479840765686965,-0.21679340464476127
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.12217304763960306,-0.23539255621647515,-0.23032304053604236
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.12653637076958887,-0.25110051948442424,-0.24474716176801792
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.1308996938995747,-0.26850145212680787,-0.25978533615994337
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.13526301702956053,-0.28012534494509,-0.2746267372216096
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.13962634015954636,-0.29178414434841193,-0.2898427287720118
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.14398966328953217,-0.30391418264977266,-0.3054782005261707
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.148352986419518,-0.3183655088562858,-0.3217705153398107
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.15271630954950383,-0.33161255787892263,-0.33827629772413914
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.15707963267948966,-0.3456275517724372,-0.35524254069230565
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.16144295580947546,-0.36112607553014686,-0.37277917165693353
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.1658062789394613,-0.3756646681992597,-0.3905295480006252
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.17016960206944712,-0.3952996222841958,-0.40943344192040954
Horizontal_Copolar,Amplitude,True,1.0,ODR,0.17453292519943295,-0.4215493742341905,-0.42983536499313857
