ANGLE,PHASE,PREDICTED,DATASET,WEIGHT,SMOOTH,METHOD,BOOTSTRAP,FREQ,RESIDUALS
0.15271630954950383,-0.3410460690970498,-0.388085602214467,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.047039533117417154
0.15707963267948966,-0.3573062968513421,-0.4078285857631272,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.05052228891178512
0.16144295580947546,-0.3736413489862178,-0.4280717376903773,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.054430388704159505
0.1658062789394613,-0.3819306954763868,-0.44881467259578756,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.06688397711940075
0.17016960206944712,-0.3988657329743177,-0.47005699556377323,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.07119126258945552
0.17453292519943295,-0.4162758964957001,-0.49179830217112297,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.07552240567542284
0.17889624832941878,-0.4341611860405342,-0.5140381784946975,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.07987699245416324
0.18325957145940458,-0.4525216016088198,-0.53677620111932,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.08425459951050018
0.1876228945893904,-0.47135714320055716,-0.5600119371458057,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.0886547939452485
0.19198621771937624,-0.49066781081574606,-0.5837449441992391,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.093077133383493
0.19634954084936207,-0.5104536044543865,-0.607974770437373,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.09752116598298655
0.2007128639793479,-0.5307145241164786,-0.6327009545592439,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.10198643044276534
0.2050761871093337,-0.5514505698020223,-0.6579230258139503,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.0,0.10647245601192801
-0.2007128639793479,-0.4043703250729468,-0.49156850925318807,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.08719818418024128
-0.1963495408493621,-0.3885375713599701,-0.4702506772875985,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.08171310592762843
-0.19198621771937627,-0.37316696603997357,-0.44939706299219395,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.07623009695222038
-0.18762289458939044,-0.3582585091129573,-0.42900806338974107,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.07074955427678375
-0.1832595714594046,-0.34381220057892126,-0.40908406665738895,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.06527186607846769
-0.17889624832941878,-0.3298280404378655,-0.3896254521193221,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.05979741168145658
-0.17453292519943298,-0.31630602868978996,-0.37063259023951645,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.05432656154972648
-0.17016960206944715,-0.3032461653346946,-0.35210584261467304,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.04885967727997842
-0.16580627893946132,-0.2906484503725795,-0.33404556196736834,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.04339711159478882
-0.16144295580947549,-0.2785128838034447,-0.31645209213931835,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.037939208335873664
-0.15707963267948968,-0.261571027333157,-0.2993257680848167,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.03775474075165969
-0.15271630954950385,-0.25115524613422874,-0.28266691586439663,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.03151166973016789
-0.14835298641951802,-0.24128538276981806,-0.2664758526385782,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.02519046986876014
-0.1439896632895322,-0.23194225845144026,-0.25075288666187845,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.01881062821043819
-0.13962634015954636,-0.22220206511713803,-0.23549831727690318,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.013296252159765154
-0.13526301702956056,-0.2125882230429272,-0.2207124349086591,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.008124211865731895
-0.13089969389957473,-0.20393525744399138,-0.20639552105904002,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.0024602636150486412
-0.1265363707695889,-0.1949591613228975,-0.1925478483014409,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.0024113130214566125
-0.12217304763960307,-0.18534259547727822,-0.17916968027559577,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.0061729152016824496
-0.11780972450961724,-0.17523256423004013,-0.1662612716825329,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.008971292547507226
-0.11344640137963143,-0.16471328632868765,-0.15382286827975378,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.01089041804893387
-0.1090830782496456,-0.1539984852734422,-0.14185470687652568,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.012143778396916521
-0.10471975511965977,-0.14300401503885174,-0.13035701532939115,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.012646999709460593
-0.10035643198967395,-0.13125071663428708,-0.11933001253781939,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.011920704096467699
-0.09599310885968812,-0.1194610836480218,-0.10877390844004964,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.01068717520797216
-0.0916297857297023,-0.10778793155604026,-0.0986889040090908,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.009099027546949454
-0.08726646259971647,-0.09638299161463976,-0.08907519124888807,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.007307800365751682
-0.08290313946973066,-0.0854703865775017,-0.07993295319067784,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.005537433386823859
-0.07853981633974483,-0.0751078246985679,-0.07126236388949181,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.0038454608090760928
-0.074176493209759,-0.06550652387280792,-0.06306358842084947,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.00244293545195845
-0.06981317007977318,-0.056769061860350384,-0.055336782877621005,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.0014322789827293791
-0.06544984694978737,-0.049003292075653744,-0.04808209436704303,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.0009211977086107173
-0.061086523819801536,-0.04232311047460194,-0.0412996610079297,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.0010234494666722382
-0.056723200689815706,-0.036776923499555164,-0.034989611928036624,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.0017873115715185406
-0.05235987755982988,-0.03240380933690946,-0.02915206726159525,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.003251742075314208
-0.04799655442984406,-0.02905591083241913,-0.023787138147053355,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.005268772685365776
-0.04363323129985824,-0.025291361246684692,-0.018894926724918548,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.006396434521766144
-0.039269908169872414,-0.021611823739932833,-0.014475526135846906,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.007136297604085927
-0.03490658503988659,-0.018253545815269667,-0.010529020518855958,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.007724525296413709
-0.030543261909900768,-0.015126398405678353,-0.00705548500972597,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.008070913395952383
-0.026179938779914945,-0.012242083150462053,-0.004054985739557537,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.008187097410904516
-0.021816615649929122,-0.009544531347400473,-0.0015275798335423474,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.008016951513858126
-0.017453292519943295,-0.007011007438548091,0.0005266845901559236,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.007537692028704014
-0.013089969389957472,-0.004629618062827876,0.0021077684213146597,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.006737386484142536
-0.008726646259971648,-0.0024101608639953767,0.0032156415583664,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.005625802422361777
-0.004363323129985824,-0.0003822932171431644,0.0038502829090028,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.004232576126145964
0.0,0.0014135580278198773,0.004011680390572536,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.002598122362752659
0.004363323129985825,0.002923803329542724,0.0036998309302980203,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.0007760276007552965
0.008726646259971648,0.00406374133053849,0.002914740465346455,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.001149000865192035
0.01308996938995747,0.0048302978713291745,0.0016564239427019345,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.00317387392862724
0.0174532925199433,0.005152046674496064,-7.509468109390127e-05,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.005227141355589965
0.021816615649929122,0.004936293567909562,-0.002279782440432143,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.007216076008341705
0.026179938779914945,0.0041312736726184926,-0.004957597361226362,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.009088871033844856
0.030543261909900768,0.002665157434369331,-0.008108488461747498,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.010773645896116828
0.03490658503988659,0.0004683630714301323,-0.011732395753565328,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.01220075882499546
0.039269908169872414,-0.002468854171189383,-0.015829250242717308,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.013360396071527924
0.043633231299858244,-0.005874394818665084,-0.020398973930987552,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.014524579112322467
0.04799655442984407,-0.009366778818618785,-0.025441479817434498,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.016074700998815715
0.05235987755982989,-0.014218113196310922,-0.030956671900010946,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.016738558703700022
0.056723200689815706,-0.020578542545082592,-0.036944445177407914,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.016365902632325322
0.061086523819801536,-0.02834379666431844,-0.04340468565105837,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.01506088898673993
0.06544984694978737,-0.03735159298906122,-0.05033727032728663,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.012985677338225414
0.06981317007977318,-0.04747638020179341,-0.05774206721968156,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.010265687017888152
0.07417649320975901,-0.05860413673581371,-0.06561893535158347,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.007014798615769764
0.07853981633974483,-0.07063383843847168,-0.07396772475877711,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.003333886320305429
0.08290313946973066,-0.0833679589938919,-0.08278827649233733,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.0005796825015545737
0.08726646259971647,-0.09666716295012359,-0.09208042262169158,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.00458674032843201
0.0916297857297023,-0.11036097659469728,-0.10184398623775692,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.008516990356940354
0.09599310885968813,-0.12430036599834135,-0.1120787814563613,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.012221584541980052
0.10035643198967395,-0.13830464330580486,-0.12278461342176072,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.015520029884044134
0.10471975511965978,-0.15171989843510283,-0.13396127831034121,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.01775862012476162
0.1090830782496456,-0.16525942894045761,-0.145608563334509,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.019650865605948614
0.11344640137963143,-0.17888434835724706,-0.15772624674676194,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.02115810161048512
0.11780972450961726,-0.19238766328062298,-0.17031409784386042,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.02207356543676256
0.12217304763960306,-0.20562766487529555,-0.18337187697127533,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.02225578790402022
0.12653637076958887,-0.21846080642138382,-0.1968993355277071,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.021561470893676715
0.1308996938995747,-0.23132098734868675,-0.21089621596984287,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.02042477137884388
0.13526301702956053,-0.24529728649935312,-0.22536225181726266,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.019935034682090458
0.13962634015954636,-0.25935370551821996,-0.24029716765749143,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.01905653786072853
0.14398966328953217,-0.2731761115843109,-0.2557006791512606,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.017475432433050275
0.148352986419518,-0.28755299024269254,-0.2715724930379153,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.015980497204777233
0.15271630954950383,-0.3024121351066593,-0.28791230714099925,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.014499827965660073
0.15707963267948966,-0.3176831313964273,-0.3047198103739994,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.012963321022427865
0.16144295580947546,-0.3252935933220771,-0.32199468274628984,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.0032989105757872395
0.1658062789394613,-0.3406881687848514,-0.33973659536919953,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,-0.0009515734156518851
0.17016960206944712,-0.35631427972958685,-0.35794521046228667,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.0016309307326998201
0.17453292519943295,-0.3721719261562835,-0.37662018135976183,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.004448255203478357
0.17889624832941878,-0.3882611080649412,-0.39576115251709965,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.007500044452158461
0.18325957145940458,-0.40458182545556004,-0.41536775951780314,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.010785934062243097
0.1876228945893904,-0.42113407832814004,-0.43543962908034217,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.014305550752202134
0.19198621771937624,-0.4379178666826812,-0.4559763790652447,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.018058512382563507
0.19634954084936207,-0.45493319051918346,-0.4769776184823975,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.02204442796321404
0.2007128639793479,-0.47218004983764694,-0.4984429474984786,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.025,0.026262897660831674
-0.1963495408493621,-0.4326719382247976,-0.509125006745947,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.07645306852114936
-0.19198621771937627,-0.41834970196203014,-0.48655189157236833,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.06820218961033819
-0.18762289458939044,-0.4040226917922975,-0.4644871282441052,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.06046443645180771
-0.1832595714594046,-0.38969090771559967,-0.44293113684244645,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.05324022912684678
-0.17889624832941878,-0.37535434973193665,-0.4218843277623918,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.046529978030455166
-0.17453292519943298,-0.36101301784130846,-0.40134710170485377,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.04033408386354531
-0.17016960206944715,-0.3466669120437151,-0.3813198496690049,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.034652937625289815
-0.16580627893946132,-0.3323160323391565,-0.3618029529448634,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.0294869206057069
-0.16144295580947549,-0.3179603787276328,-0.34279678310600303,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.024836404378370258
-0.15707963267948968,-0.30359995120914385,-0.3243017020025114,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.020701750793367557
-0.15271630954950385,-0.28125613980080133,-0.3063180617540624,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.025061921953261068
-0.14835298641951802,-0.266178075115431,-0.2888462047432441,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.02266812962781306
-0.1439896632895322,-0.25146315130310154,-0.27188646360903235,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.020423312305930807
-0.13962634015954636,-0.23715850547580808,-0.2554391612404494,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.01828065576464133
-0.13526301702956056,-0.2233412362310384,-0.23950461077042817,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.016163374539389763
-0.13089969389957473,-0.21011414610617324,-0.22408311556983662,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.013968969463663383
-0.1265363707695889,-0.1967032080223356,-0.20917496924171175,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.012471761219376154
-0.12217304763960307,-0.1838061504034887,-0.1947804556156747,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.010974305212186009
-0.11780972450961724,-0.17167301810936314,-0.18089984874251286,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.009226830633149719
-0.11344640137963143,-0.16028512818364782,-0.16753341288897516,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.007248284705327346
-0.1090830782496456,-0.14976780055551256,-0.15468140253272722,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.00491360197721466
-0.10471975511965977,-0.14174301465428601,-0.14234406235753028,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.0006010477032442618
-0.10035643198967395,-0.13420402528372258,-0.1305216272485481,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.003682398035174478
-0.09599310885968812,-0.12678291174862522,-0.11921432228790607,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.007568589460719144
-0.0916297857297023,-0.11973890172058475,-0.10842236275039241,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.011316538970192344
-0.08726646259971647,-0.1116614518313984,-0.09814595409936189,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.013515497732036516
-0.08290313946973066,-0.10284288489748838,-0.08838529198282075,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.014457592914667639
-0.07853981633974483,-0.09398918660128625,-0.079140562229707,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.014848624371579244
-0.074176493209759,-0.08513868146428383,-0.07041194084634483,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.014726740617938994
-0.06981317007977318,-0.07633128067092913,-0.062199594013108594,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.014131686657820539
-0.06544984694978737,-0.06762365453314675,-0.054503678081246676,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.013119976451900078
-0.061086523819801536,-0.05917115718765121,-0.04732433956989368,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.011846817617757528
-0.056723200689815706,-0.05102734512031517,-0.04066171516331352,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.010365629957001653
-0.05235987755982988,-0.04319741465232078,-0.03451593170827394,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.008681482944046838
-0.04799655442984406,-0.03588662708145559,-0.028887106211623603,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.006999520869831986
-0.04363323129985824,-0.029190314407014115,-0.023775345838096484,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.005414968568917631
-0.039269908169872414,-0.023232057840009757,-0.019180747908237095,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.004051309931772662
-0.03490658503988659,-0.018249387436105016,-0.01510339989656373,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.003145987539541286
-0.030543261909900768,-0.01428117643773069,-0.011543379429912903,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.0027377970078177865
-0.026179938779914945,-0.011506102927059687,-0.008500754285936551,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.003005348641123135
-0.021816615649929122,-0.010020437678969067,-0.005975582391826606,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.004044855287142461
-0.017453292519943295,-0.0074706372526227175,-0.003967911823227865,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.003502725429394852
-0.013089969389957472,-0.004829722706007481,-0.0024777808032929727,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.002351941902714508
-0.008726646259971648,-0.0024878610711875546,-0.0015052177019576618,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.0009826433692298928
-0.004363323129985824,-0.0005025688803309377,-0.001050241035429167,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.0005476721550982292
0.0,0.001131204743640098,-0.0011128594658096347,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.0022440642094497328
0.004363323129985825,0.0021867454975488896,-0.0016930718009291468,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.0038798172984780364
0.008726646259971648,0.0027741876238536666,-0.0027908669943847997,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.005565054618238466
0.01308996938995747,0.0030161008359331264,-0.004406224145736104,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.00742232498166923
0.0174532925199433,0.003821312452998094,-0.006539112500906441,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.010360424953904535
0.021816615649929122,0.004071205257528902,-0.009189491452787024,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.013260696710315927
0.026179938779914945,0.002649984969849036,-0.012357310541975863,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.015007295511824899
0.030543261909900768,-0.0002555585135042102,-0.01604250945776542,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.01578695094426121
0.03490658503988659,-0.004554674682522764,-0.020245018039279472,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.01569034335675671
0.039269908169872414,-0.010154894142329186,-0.024964756276823152,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.014809862134493966
0.043633231299858244,-0.016967694322149975,-0.030201634313364423,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.013233939991214447
0.04799655442984407,-0.024889314075734942,-0.03595555244630688,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.01106623837057194
0.05235987755982989,-0.03375792700372682,-0.04222640112933718,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.008468474125610359
0.056723200689815706,-0.043388164595153364,-0.04901406097454597,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.005625896379392606
0.061086523819801536,-0.05367391215371247,-0.05631840275465905,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.0026444906009465766
0.06544984694978737,-0.064404209617165,-0.06413928740555264,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.0002649222116123673
0.06981317007977318,-0.07554760800349673,-0.07247656602884689,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.0030710419746498435
0.07417649320975901,-0.08695504032795782,-0.08133007989477292,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.005624960433184903
0.07853981633974483,-0.0986311872462695,-0.09069966044519973,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.007931526801069774
0.08290313946973066,-0.11032824506012688,-0.10058512929681385,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.009743115763313034
0.08726646259971647,-0.12082041746930823,-0.1109862982445371,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.009834119224771135
0.0916297857297023,-0.13167438869911322,-0.12190296926510413,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.009771419434009082
0.09599310885968813,-0.14278186900277037,-0.13333493452083545,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.009446934481934927
0.10035643198967395,-0.1540977971523192,-0.14528197636359863,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.008815820788720563
0.10471975511965978,-0.16698506373850627,-0.15774386733892953,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.00924119639957674
0.1090830782496456,-0.18139022466408505,-0.17072037019038433,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.010669854473700724
0.11344640137963143,-0.19649132240670525,-0.18421123786406568,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.012280084542639569
0.11780972450961726,-0.21214124686592986,-0.198216213513291,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.013925033352638866
0.12217304763960306,-0.22813893478970992,-0.21273503050352005,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.015403904286189873
0.12653637076958887,-0.24370947321235142,-0.2277674124173963,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.015942060794955137
0.1308996938995747,-0.25959003896556965,-0.24331307306004035,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.016276965905529295
0.13526301702956053,-0.2758348760891853,-0.2593717164644822,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.016463159624703072
0.13962634015954636,-0.2921449911712636,-0.27594303689729927,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.016201954273964314
0.14398966328953217,-0.30845084209664686,-0.29302671886443576,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.015424123232211095
0.148352986419518,-0.3246038511016631,-0.3106224371172246,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.013981413984438529
0.15271630954950383,-0.34052428176165983,-0.3287298566585335,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.011794425103126338
0.15707963267948966,-0.3483364274379075,-0.34734863274921324,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,-0.0009877946886942546
0.16144295580947546,-0.3638517833433908,-0.36647841091459554,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.0026266275712047427
0.1658062789394613,-0.3792218919861862,-0.3861188269512823,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.00689693496509608
0.17016960206944712,-0.3944467533662937,-0.40626950693406627,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.01182275356777257
0.17453292519943295,-0.4095263674837133,-0.4269300672230436,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.017403699739330314
0.17889624832941878,-0.42446073433844506,-0.44810011447092535,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.023639380132480292
0.18325957145940458,-0.4392498539304889,-0.46977924563053364,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.03052939170004476
0.1876228945893904,-0.4538937262598448,-0.4919670479624543,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.038073321702609464
0.19198621771937624,-0.46839235132651286,-0.5146630990429202,Horizontal_Copolar,s_AMP,Smooth,OLS,500,1.05,0.04627074771640732
