DATASET,FREQ,DZ,DZ_err_low,DZ_err_high,PHI_0,PHI_0_err_low,PHI_0_err_high,DXY,DXY_err_low,DXY_err_high,METHOD,SMOOTH,WEIGHT,BOOTSTRAP,R2,Chi2,cramer,KS,KS_res,Wavelength_cm,DZ_lambda,DZ_err_low_lambda,DZ_err_high_lambda,DZ_phys,DZ_err_low_phys,DZ_err_high_phys,DXY_lam,DXY_lam_err_low,DXY_lam_err_high,DXY_phys,DXY_err_low_phys,DXY_err_high_phys
Horizontal_Copolar,1.15,26.141423190631734,0.2930057152340295,0.2930057152340295,-1497.7425313264573,16.76105548121197,16.76105548121197,0.0039718630149271,0.011389055749355875,0.011389055749355875,OLS,Raw,s_AMP,1,0.9863791461918651,0.00018150830636515,0.9965075610386604,0.9806242533581482,9.260392680811193e-19,26.07,4.854032952483911,0.054406349135642684,0.054406349135642684,126.53934522070861,1.4183141859287387,1.4183141859287387,0.0006321416321095265,0.0018126245196591576,0.04663330793367206,0.016479932349095356,0.04725512122751424,1.2157303378308306
Horizontal_Copolar,1.175,24.90916531461858,0.16085772769729742,0.16085772769729742,-1427.301636718117,9.200811851058365,9.200811851058365,0.0010284737405559258,0.006287410704102594,0.006287410704102594,OLS,Raw,s_AMP,1,0.9941622140379575,6.859683892178075e-05,0.9999991611560047,0.9999708747063956,2.3248427700019947e-18,25.51,5.246121790544239,0.03387826206906144,0.03387826206906144,133.8508720472016,0.864378507102306,0.864378507102306,0.0001636866796496871,0.001000672492806822,0.02560130249755497,0.004175647197863518,0.02552715529150203,0.6530892267126273
Horizontal_Copolar,1.2,25.02371189793882,0.33934123343534606,0.33934123343534606,-1433.917725590957,19.408145596794178,19.408145596794178,-0.027889408624921976,0.011888866313397027,0.011888866313397027,OLS,Raw,s_AMP,1,0.99249710919853,7.93468051838905e-05,0.9994048877795931,0.9750686445483481,5.381936163063242e-18,24.98,5.423860041523451,0.07355181213634651,0.07355181213634651,135.50269447469145,1.8375232125591292,1.8375232125591292,0.004438737242566072,0.0018921718415358553,0.05400783469613608,0.11087965631930048,0.047266452601565666,1.3491157107094793
Horizontal_Copolar,1.225,28.06481312442394,0.33473856042554867,0.33473856042554867,-1608.3589709153434,19.146719740305468,19.146719740305468,-0.048033719425560555,0.013480793978365352,0.013480793978365352,OLS,Raw,s_AMP,1,0.9763632601008286,0.00027961075195348794,0.9655928160511341,0.9750686445483481,6.571970622870632e-18,24.47,5.135822654814433,0.061256701566181924,0.061256701566181924,125.68823653378813,1.499126296448827,1.499126296448827,0.007644803881667158,0.002145534998460303,0.05327529653519117,0.18706835098439534,0.05250124141232361,1.3036465062161278
Horizontal_Copolar,1.25,28.373481214581304,0.28090131397372853,0.28090131397372853,-1625.6436869401432,16.072128023725607,16.072128023725607,0.17094952806996588,0.010201608119513754,0.010201608119513754,OLS,Raw,s_AMP,1,0.9926189141405204,9.046439482952336e-05,0.9999794147628331,0.9966899221363298,1.428772303166476e-17,23.98,5.282665508420068,0.052299105329250285,0.052299105329250285,126.69626220488576,1.2543101870285474,1.2543101870285474,0.027207462411561786,0.001623636359707029,0.04470683263992739,0.6524349486292517,0.03893479990577456,1.0720698467054588
Horizontal_Copolar,1.275,27.33982934680108,0.23529584319246644,0.23529584319246644,-1566.4216410699453,13.460475719708974,13.460475719708974,0.0896228772007913,0.008235369037548556,0.008235369037548556,OLS,Raw,s_AMP,1,0.9933650564614526,6.834981726398471e-05,0.9999996795625689,0.9999999923376678,4.062072071218715e-17,23.51,5.643145218542376,0.04856682152662467,0.04856682152662467,132.68802948374633,1.1419581806050292,1.1419581806050292,0.014263923920623865,0.0013106996905117973,0.03744849653305653,0.3353448513738671,0.030814549723932355,0.880414153492159
Horizontal_Copolar,1.3,28.770809206248448,0.38370234153090027,0.38370234153090027,-1648.5272747840702,21.957671942374034,21.957671942374034,0.10362643140770869,0.014064994235244866,0.014064994235244866,OLS,Raw,s_AMP,1,0.9765910627759906,0.00024192771568864319,0.9235514758943504,0.893610782135864,4.755910566374793e-17,23.06,5.611366606375296,0.07483607744987907,0.07483607744987907,129.40349135879757,1.7257916619828935,1.7257916619828935,0.016492658793510074,0.0022385133570982326,0.06106812433057742,0.38032071177834226,0.05162011801468524,1.4082309470631154
Vertical_Copolar,0.9,20.226737943056456,0.8991507808866952,0.8991507808866952,-1161.5542826718327,51.35797305345595,51.35797305345595,0.23265645799903664,0.04572951702953151,0.04572951702953151,OLS,Raw,s_AMP,1,0.911112204868676,0.0027957466389927463,0.6454164332705714,0.32008079607738543,6.3538903661965445e-21,33.31,3.835695287179086,0.17051036219582,0.17051036219582,127.76805758693712,5.679746733017239,5.679746733017239,0.03702842533279862,0.007278078680454947,0.14310429136305522,1.233416847835522,0.2424328008459543,4.766803945303369
Vertical_Copolar,0.925,42.834513943736084,2.4128432430047146,2.4128432430047146,-2460.0539451628365,137.88406775007383,137.88406775007383,-0.9635090153231683,0.12173367196996487,0.12173367196996487,OLS,Raw,s_AMP,1,0.684360147905594,0.023082809480293343,0.21521046352992645,0.29834700311743767,3.608928725265411e-18,32.41,0.43352489028551666,0.024420204780979782,0.024420204780979782,14.050539725716256,0.791458726070625,0.791458726070625,0.15334722250228697,0.019374515634747215,0.3840159290300796,4.96998348129912,0.6279280517221572,12.445956259864879
Vertical_Copolar,0.95,23.43685985759529,0.7001457116671513,0.7001457116671513,-1344.3371977778204,40.01039395766857,40.01039395766857,0.49468349327610794,0.036382021849556634,0.036382021849556634,OLS,Raw,s_AMP,1,0.9508839542039822,0.001840145359195436,0.8771796893526895,0.6492601138898826,1.0913460099405753e-23,31.56,3.7167263284104393,0.11103236594358191,0.11103236594358191,117.28910754815588,3.5038595688191485,3.5038595688191485,0.07873132322085895,0.005790378617034279,0.11143165089642004,2.4847605608503085,0.18274434915360185,3.516782902291016
Vertical_Copolar,0.975,23.23951497275973,0.250978715355913,0.250978715355913,-1331.3963719853327,14.34546715967277,14.34546715967277,-0.15969349992794624,0.011886933790214644,0.011886933790214644,OLS,Raw,s_AMP,1,0.9867875372053775,0.0002902529438733213,0.9729895290549618,0.963765833846802,2.7132821481439866e-22,30.75,3.9441036482548344,0.042594953811637894,0.042594953811637894,121.27307972482915,1.3097072719576812,1.3097072719576812,0.025416009893177875,0.0018918642709187395,0.03994450315974733,0.7815423042152196,0.05817482633075124,1.2282934721622305
Vertical_Copolar,1.0,21.99022548249495,0.9265759511922402,0.9265759511922402,-1261.6982227760743,52.97071247628406,52.97071247628406,0.07424127852861896,0.04091044784997451,0.04091044784997451,OLS,Raw,s_AMP,1,0.9262751829593213,0.0011979898997512986,0.5673384091794484,0.43651137785735566,2.5953633850366265e-20,29.98,4.338903151912142,0.1828231965294913,0.1828231965294913,130.07704409356884,5.480901546699327,5.480901546699327,0.011815866459291903,0.006511099999426645,0.1474691427823198,0.3542396764495713,0.19520277798281083,4.421124900613948
Vertical_Copolar,1.025,22.53824169728982,0.4200886481907512,0.4200886481907512,-1290.9390730240411,24.01224660944457,24.01224660944457,-0.02710006191241931,0.01987466675534188,0.01987466675534188,OLS,Raw,s_AMP,1,0.9808773481755186,0.0004324427183476863,0.81303042485129,0.8840974840012926,1.3711776424351752e-20,29.25,4.447652568361942,0.08289947282311572,0.08289947282311572,130.08514105358438,2.424647485321567,2.424647485321567,0.004313108811457935,0.003163151456416821,0.06685918489635025,0.1261584327351446,0.09252218010019202,1.9556311582182446
Vertical_Copolar,1.05,25.521614337262132,0.343013937720054,0.343013937720054,-1462.0203100042988,19.623002409997305,19.623002409997305,-0.06623022666911157,0.015430034958073574,0.015430034958073574,OLS,Raw,s_AMP,1,0.9922339958084172,0.00017013457990399842,0.9640799559953945,0.8675716058982984,5.962574372024944e-20,28.55,4.168802971554148,0.05602927400889685,0.05602927400889685,119.02625616761162,1.5997289309602571,1.5997289309602571,0.010540867956485782,0.002455766335658155,0.05459236373756213,0.3009417801576691,0.07011212888304033,1.5586119847073987
Vertical_Copolar,1.075,29.983011519275095,0.6850190282671481,0.6850190282671481,-1719.0413792125005,39.1526497482058,39.1526497482058,-0.09981840710221057,0.027522324197081723,0.027522324197081723,OLS,Raw,s_AMP,1,0.9445315029787864,0.0012278143251451875,0.41678053914561186,0.22157082996584854,3.290795487006297e-20,27.89,3.654718462869446,0.08349900704321785,0.08349900704321785,101.92158430526631,2.328592796469357,2.328592796469357,0.015886592901875964,0.004380313941343235,0.10902416446072341,0.44307707603332064,0.12216695582406284,3.040683946809576
Vertical_Copolar,1.1,22.72800760748541,0.38370869567493726,0.38370869567493726,-1301.9055871717583,21.939538235556224,21.939538235556224,0.05101576362808631,0.0161240673264861,0.0161240673264861,OLS,Raw,s_AMP,1,0.9925047509996268,0.00011144397920759851,0.9764076957475322,0.8488414347439219,1.284654763560969e-19,27.25,5.005357103510725,0.08450362560345318,0.08450362560345318,136.4153008390219,2.303049966324633,2.303049966324633,0.008119410957017662,0.0025662250177567844,0.06106913562401003,0.2212539485787313,0.06992963173387237,1.6641339457542732
Vertical_Copolar,1.125,24.507988800726498,0.2962605640118501,0.2962605640118501,-1403.6193384715914,16.93653419880466,16.93653419880466,0.18244108910855591,0.011240544126648237,0.011240544126648237,OLS,Raw,s_AMP,1,0.9941971349958745,8.519571128768394e-05,0.8220059017381662,0.46192349118126463,3.1779538187291636e-19,26.65,4.918033203924711,0.059450789808609274,0.059450789808609274,131.05682335379595,1.5842576361568288,1.5842576361568288,0.029036401154695624,0.0017889881607986385,0.04715133320567882,0.7738200907726384,0.047676534485283716,1.2565830299313405
Vertical_Copolar,1.15,24.052096638004684,0.5805909891678696,0.5805909891678696,-1377.631546951662,33.21336046873606,33.21336046873606,-0.16129004353007953,0.025106699510321066,0.025106699510321066,OLS,Raw,s_AMP,1,0.9838899574062183,0.00020025800839117006,0.9915054652808372,0.9806242533581482,1.5578095769802005e-18,26.07,5.186559601067655,0.12519780767901448,0.12519780767901448,135.20795229283232,3.263770304374176,3.263770304374176,0.02567010769931913,0.003995855331790466,0.09240392584067951,0.6692197077212497,0.10417194849977746,2.4089703466665147
Vertical_Copolar,1.175,28.024969110520278,1.285936911205072,1.285936911205072,-1605.3855169422936,73.55321026515345,73.55321026515345,-0.44331737080391076,0.04621165166766069,0.04621165166766069,OLS,Raw,s_AMP,1,0.7849613046821116,0.0027023400077229483,0.3462505613949206,0.2360639801899748,2.371659230945016e-16,25.51,4.750226214721994,0.2179660288650202,0.2179660288650202,121.19846748659934,5.561240132250498,5.561240132250498,0.07055615092194509,0.007354812791349028,0.2046632159226109,1.7998874100188194,0.1876212743073137,5.220958638185805
Vertical_Copolar,1.2,23.850722147656306,0.1965038466976067,0.1965038466976067,-1366.4439115839446,11.24075795090291,11.24075795090291,-0.009822665927555166,0.007387401295531032,0.007387401295531032,OLS,Raw,s_AMP,1,0.9933213393645264,7.457633535768529e-05,0.9999995194280404,0.9999999985815169,1.9578922955656737e-18,24.98,5.61054715847704,0.046224768034011154,0.046224768034011154,140.16664361372895,1.1548197357830026,1.1548197357830026,0.0015633258367107419,0.0011757414327872354,0.031274558538496124,0.039051879401034335,0.02937002099102514,0.7812384722916332
Vertical_Copolar,1.225,22.52051561048999,0.49622406759855864,0.49622406759855864,-1290.487471479936,28.386535697797605,28.386535697797605,-0.018705168725677346,0.017065763825501967,0.017065763825501967,OLS,Raw,s_AMP,1,0.9756101016061852,0.0002266945954044664,0.999961525863158,0.999960530775474,1.9396798271555573e-17,24.47,6.018225010129127,0.13260744762249588,0.13260744762249588,147.2831402925458,3.2452826670901467,3.2452826670901467,0.0029770200640594786,0.002716100670467492,0.07897651323947742,0.07284768096753544,0.06646298340633952,1.9325552789700124
Vertical_Copolar,1.25,24.15841896127764,0.7663367411940847,0.7663367411940847,-1384.5633680261587,43.82869445475778,43.82869445475778,-0.5116057056028377,0.0240939054815482,0.0240939054815482,OLS,Raw,s_AMP,1,0.9329686176908226,0.0006203326378708631,0.38342086549145127,0.21067424165457352,7.96186285859015e-17,23.98,5.953513501473409,0.1888532582652433,0.1888532582652433,142.78547570743197,4.529342599731688,4.529342599731688,0.0814245769607086,0.003834664155777309,0.12196628043397308,1.952561355517792,0.09195524645553986,2.9247514048066745
Vertical_Copolar,1.275,23.81970289169559,0.21527390512783584,0.21527390512783584,-1364.7537859677639,12.317386081103889,12.317386081103889,-0.04587325620147337,0.007484707125771138,0.007484707125771138,OLS,Raw,s_AMP,1,0.9897151043920948,7.771657493627449e-05,0.9999972429767071,0.9999275913376904,3.197297647739405e-17,23.51,6.203390744180965,0.05606401375389474,0.05606401375389474,145.86115757901652,1.3182406657745813,1.3182406657745813,0.007300955480185429,0.001191228136661609,0.03426190611979079,0.17164546333915945,0.02800577349291443,0.8054974128762815
Vertical_Copolar,1.3,25.208299102421375,0.43408223254057554,0.43408223254057554,-1444.4314294786764,24.839103125168954,24.839103125168954,0.1274198774321843,0.014142438453121433,0.014142438453121433,OLS,Raw,s_AMP,1,0.9553008907520327,0.00035111832588991036,0.8617942718241492,0.893610782135864,5.4355775964283467e-17,23.06,6.178357699214196,0.10639017303835234,0.10639017303835234,142.47884931158833,2.4534593447856134,2.4534593447856134,0.020279503341495572,0.0022508389871871743,0.06908633301719819,0.46764534705488786,0.05190434704453623,1.5931308393765902
Horizontal_Copolar,0.9,23.990844204263958,0.03333492627409029,0.03404313262145564,-1374.726767609991,1.9316830927374382,1.912618608222361,-0.19760929363718913,0.0020060073524324484,0.002021801225667974,OLS,Raw,s_AMP,500,0.9621759126322912,0.0013938497102799416,0.7049461173856322,0.43340126868876455,8.307773707644354e-25,33.31,3.2366191693847592,0.004497234881362461,0.004592779424115786,107.81266848886392,0.14980412214299893,0.15298673695638842,0.03145049588325647,0.00031926598601830997,0.005418132835037618,1.047616017871273,0.010634749994269907,0.18047800473510306
Horizontal_Copolar,0.925,24.116534236656864,0.032805232107801174,0.03525984003567828,-1382.5893112552626,1.9100028832989553,1.9233753744997995,0.09746959737539083,0.001694870043694327,0.001735469319925964,OLS,Raw,s_AMP,500,0.9754017134020994,0.0008205336602889972,0.7281256144704553,0.32008079607738543,5.085201562496063e-24,32.41,3.4125838853609616,0.0046420686052162765,0.004989405224041895,110.60182822957329,0.15044942241755882,0.1617066006566011,0.01551276822347028,0.00026974694535232877,0.00561177783430771,0.5027688181226717,0.008742498498868975,0.18187771960991286
Horizontal_Copolar,0.95,21.621127205866717,0.03057781601330234,0.03067003579529981,-1238.4783775508236,1.7423164322742157,1.7390273826225995,0.015342120640825354,0.001691472072640773,0.0017113545577097603,OLS,Raw,s_AMP,500,0.9892041265706477,0.0002944260436693201,0.9999953902711302,0.9952486432790446,4.5559324430204184e-23,31.56,4.005709155266397,0.005665099529098607,0.005682184929944114,126.40856775688597,0.17877411712032779,0.17931328283773723,0.002441774337499552,0.0002692061414626725,0.004881287801627335,0.07706239809148586,0.008496145824561943,0.15405344301935867
Horizontal_Copolar,0.975,23.581665725793638,0.02568970187755326,0.02611170514126826,-1350.5766600667553,1.488996549032701,1.5263922763525843,-0.0015596156804541287,0.0016084573552204808,0.0016024421406215757,OLS,Raw,s_AMP,500,0.9910208207248171,0.00023795729647149052,0.9249217943428336,0.5765169937891337,4.400001202970488e-22,30.75,3.8896486646268738,0.004237356078429639,0.004306962884423068,119.59870091537519,0.13028998914601664,0.1324302553472781,0.0002482205448679045,0.0002559939388358561,0.004155806945790901,0.007632781754688063,0.007871813619202575,0.1277910635830702
Horizontal_Copolar,1.0,26.90494983197667,0.0541014243511988,0.052026875321946164,-1542.29852986897,2.9815682640180063,3.0905686730878794,-0.36543048740343137,0.0024098307846373568,0.0024214529042359545,OLS,Raw,s_AMP,500,0.9534030030637021,0.0012342307512341335,0.7862034745496872,0.43651137785735566,4.961671233853131e-21,29.98,3.556700477758027,0.007151939068423883,0.006877694010560743,106.62719785968532,0.2144097392789026,0.20618807927978833,0.0581600684267367,0.00038353648139005604,0.008280334381113476,1.7436388514335661,0.01149842371207388,0.248244424745782
Horizontal_Copolar,1.025,24.7152377769669,0.03704533094744278,0.035229319281469884,-1415.870027477039,2.0722684382858643,2.0097584109270916,0.03061734118904458,0.00173668333853794,0.0018288914828148532,OLS,Raw,s_AMP,500,0.9635716855286038,0.0007393202017760955,0.976993418966475,0.9993948867263269,3.1968088304870046e-21,29.25,4.101172881189657,0.006147191786191802,0.005845848223826687,119.95128768144286,0.17979334003705863,0.1709796300600914,0.004872901194567534,0.00027640173791364865,0.0056069203054085505,0.14253235994110036,0.008084750833974223,0.1640024189332001
Horizontal_Copolar,1.05,27.063926057254424,0.0326032684231663,0.032057583042909954,-1550.7076415135643,1.7814379753492537,1.8650513358980585,-0.018241678725649607,0.0017991487573429422,0.0017766971753203527,OLS,Raw,s_AMP,500,0.9755472755613155,0.0005467316962366252,0.9255090144067974,0.876094907225722,1.423599233111834e-20,28.55,3.9233364375288113,0.004726350150253012,0.004647244578827146,112.01777849216435,0.1349451551345733,0.13268655954416808,0.002903253339481401,0.0002863434180887702,0.005102122804858043,0.082887882842194,0.00817510458643439,0.14566560607869714
Horizontal_Copolar,1.075,25.391421869949866,0.03085056036141509,0.03218636056887547,-1455.80855797943,1.8245328526201943,1.8355428745625846,-0.12922978652249106,0.0012816352125665509,0.0012921837152027327,OLS,Raw,s_AMP,500,0.9857427658382879,0.0002396180513745242,0.9146723234070675,0.7436107023680757,5.437286673242125e-20,27.89,4.385492652209138,0.005328370599900852,0.005559084028421761,122.30117411597365,0.1485958436538801,0.15502990373107922,0.02056755931976485,0.0002039785793205986,0.0051226183846746,0.5736292294282417,0.005688962577251495,0.1428698267485746
Horizontal_Copolar,1.1,23.231086481355742,0.022105550347227165,0.021875497583415893,-1330.7681391095243,1.2140422228682641,1.2943369601155341,0.09583914795598997,0.0010857144407073888,0.0010975595407488048,OLS,Raw,s_AMP,500,0.9932414544497714,0.00010687934433429845,0.9318123273173055,0.7436107023680757,3.43403775575613e-20,27.25,4.9252896139691575,0.004686661453550594,0.004637887303913903,134.23315270306227,0.12772961427034413,0.12640033043339474,0.01525327413891132,0.00017279682002483343,0.0034815935729954504,0.4156517202853335,0.004708713345676711,0.09487342486412602
Horizontal_Copolar,1.125,25.473436100194835,0.024687731420659276,0.02362830984833053,-1459.5623445661554,1.4335246367943262,1.4480425844250446,0.26030712943162476,0.001500827209710065,0.0015226192429220742,OLS,Raw,s_AMP,500,0.9777564490951749,0.00036733412012971307,0.9813164805434432,0.9989311440437575,6.299336526067791e-20,26.65,4.7643774939196035,0.004617424657352027,0.004419277682757681,126.9621724215145,0.12304614112509973,0.11776587725319729,0.04142916637110487,0.00023886406915217347,0.003760562309268716,1.1040872837899447,0.006365727442905422,0.10021898554201128
Horizontal_Copolar,1.15,25.999845575002514,0.021540275558358246,0.021997978271720342,-1489.6776676344468,1.2115987985954846,1.2751358488380835,-0.0019223366420281804,0.0011057760720891378,0.0011326649936378862,OLS,Raw,s_AMP,500,0.9873877985562239,0.0001680672412935438,0.9980779951880288,0.9806242533581482,8.780768132787246e-19,26.07,4.876565729842466,0.004040122826738864,0.004125970158408537,127.1267501520032,0.10532159589999585,0.10755954221077779,0.00030594937886546024,0.0001759897278257263,0.0035010869799724014,0.007976100307022548,0.0045880522044166845,0.0912733375678805
Horizontal_Copolar,1.175,24.870612785084585,0.015376655796309535,0.015171560938640027,-1425.090803731745,0.8574267122060862,0.9293190071122012,0.002938173351713736,0.0006106394295591266,0.0006179671106970484,OLS,Raw,s_AMP,500,0.99430518658998,6.691684154176482e-05,0.9999996421900714,0.9999708747063956,2.3323344934172327e-18,25.51,5.25225761618827,0.003247292626666078,0.003203980021643264,134.00742304734487,0.08285224156540424,0.08174715285713424,0.00046762481258612304,9.718628366115023e-05,0.002414628917804476,0.011929108969071999,0.002479222096195943,0.061597183693192184
Horizontal_Copolar,1.2,24.896578525952936,0.024323121965313277,0.024504691593591588,-1426.5637294918724,1.3706738983184654,1.435216090216944,-0.011453774375706858,0.000995837530632095,0.0009377465582961295,OLS,Raw,s_AMP,500,0.9935328549994016,6.839327774274793e-05,0.999498453464488,0.9750686445483481,6.620455908608383e-18,24.98,5.444093946106944,0.00531869714160711,0.005358400674085536,136.0081921405267,0.13287544078666413,0.1338673424194133,0.001822924808953034,0.00015849246551652465,0.0039000427960625152,0.04553666172764679,0.003959141788602786,0.09742306904564163
Horizontal_Copolar,1.225,27.81183530145274,0.030342643442068606,0.029415123015471778,-1593.9308488880213,1.6860610074754931,1.6640758858386802,-0.05177846946293782,0.0009459671477142703,0.000899386924751347,OLS,Raw,s_AMP,500,0.9785462482030025,0.00025378709998802687,0.9464153237426958,0.910829140359655,6.797621468223876e-18,24.47,5.176085325832926,0.0056470962726889225,0.005474474623758499,126.6735789917701,0.13820056099200412,0.13397601662981107,0.00824079936075931,0.00015055534756126725,0.004681562229568512,0.2016523603577803,0.0036840893548242097,0.11455782775754149
Horizontal_Copolar,1.25,28.26056809921113,0.0176694591078288,0.017625305033060812,-1619.1963010194736,1.0179432889523967,0.9952626442179229,0.16682817852709406,0.0007450672383439161,0.0007638064043383463,OLS,Raw,s_AMP,500,0.993235349982573,8.29092062754034e-05,0.9999904696106259,0.9966899221363298,1.3943785366100338e-17,23.98,5.300636188871136,0.0033141362925167258,0.0033058546229558137,127.12726016203442,0.0794842452224477,0.07928562265652693,0.02655152925960421,0.0001185811339182616,0.00280515441951409,0.636705671645309,0.002843575591359913,0.06726760297994788
Horizontal_Copolar,1.275,27.55177479713895,0.01814424639353618,0.01885507009023968,-1578.5503694214226,1.0580930629207368,1.0561401987385006,0.09756530960953783,0.0008870941304680163,0.000837857749649451,OLS,Raw,s_AMP,500,0.9924056967749232,7.823265332487278e-05,0.9999997777669289,0.9999275913376904,3.775843272270165e-17,23.51,5.609413052455266,0.0036940840761167655,0.0038388044707788607,131.89488054375272,0.08685949374413365,0.09026232377068108,0.015528001298649143,0.00014118541585179153,0.0030008776072057938,0.36506331053124136,0.003319269126675619,0.07055063254540822
